id,phrase,classes
255,start:elabor:guid:set:import:principl:gender:mainstream:guidelin:promot:best:practic:methodolog,reeks
256,said:begin:contribut:factor:hard:achiev:wait:progress,factor
257,issu:subject:propos:napl:summit:italian:presid,allerlei
258,addit:exempt:use-it-or-lose-it:rule:broaden,uitzondering
259,present:initi:wide:event:fora:receiv:posit:feedback:far,allerlei
260,similar:debat:futur:financ:address:differ:need:urban:rural:popul:region:consid:best:creat:balanc:outcom:promot:greater:prosper:wider:europ:citizen,groep
261,ensur:preparatori:work:nairobi:summit:coordin:european:union:govern:level:non-government:level:wide:non-stat:actor,scala
262,constitut:effect:instrument:union:dispos:result:increas:freedom:avail:citizen:secur,doelmatigste
263,want:commiss:divers:just:countri:european:union:treati:stipul,persoonlijkheid
264,new:commiss:higher:proport:women:commiss:commission:bring:broad:polit:experi:in-depth:knowledg:european:union,spectrum
265,thing:year:includ:project:support:train:exampl:train:local:elect:observ:project:inform:voter:train:member:local:elector:commiss:journalist:project:relat:report:elect:help:reform:legisl:elect:media,scala
266,outright:collect:negat:content:mix:lead:outright:jungl:fundament:right:worker:citizen:high-qual:servic:simultan:violat:quit:right:oppos:trade:union:wide:social:partner:withdraw,talrijke
267,provid:good:reason:euro-specialist:vote:yes:reason:persuad:singl:mother:gdansk:shipyard:worker:spain,waaier
268,solidar:channel:benefit:wide:sector:group:communiti:worst:affect:violenc:foster:inter-commun:project,scala
269,broad:servic:dealt:barrier:identifi:common:servic:activ,scala
270,access:countri:fact:entail:legal:adapt:order:place:equal:foot:area:custom:economi:competit,reeks
271,amend:support:major:clear:wide:necessari:measur:aid:fish:communiti:indian:ocean,reeks
272,simpler:predict:cover:broader:product,scala
273,final:mention:establish:improv:energi:dialogu:wide:energi:produc:consum:transit:countri,scala
274,natur:committe:petit:committe:uniqu:term:extent:work:come:way,reikwijdte
275,umbrella:osc:union:prepar:mean:rapid:reaction:mechan:measur:assist:elect:legisl:reform:elector:field,reeks
276,text:contribut:committe:women:right:gender:equal:includ:measur:guarante:real:equal:men:women:just:regard:access:job:regard:issu:salari:profession:promot:harass,reeks
277,commiss:plan:lay:groundwork:entiti:rural:world:receiv:support:ought:earmark:farm:product:rural:world:word:agricultur:forestri:product:farm:encompass:huge:complex:entiti:appli:fund:framework:rural:develop,scala
278,lose:sight:fact:terror:exploit:resourc:new:technolog:global:globalis:phenomenon:network:make:internet:just:globalis:enterpris,geglobaliseerd
279,recognis:factor:involv:maintain:overal:secur:suppli:just:transmiss:interconnect,tal
280,western:balkan:issu:presid:help:region:progress:european:standard:valu,alle
281,produc:public:subject,klimatologen
282,wide:option:choos:exampl:hybrid-dr:system,aandrijvingssystemen
283,respect:refer:fact:introductori:remark:stress:energi:dialogu:commission:return:continu:dialogu:russia:european:union:presid:just:energi:matter:issu,allerlei
284,let:step:knowledg:saw:expert:hear:regard:tax:rate:think:term:doe:complet:rule:competit,uitsluit
285,right:recognis:decis:vote:franc:netherland:case:spain:referendum:favour:draft:constitut:treati:countri:turn:ratifi:draft:constitut:treati:parliamentari:procedur,aantal
286,human:appear:valuabl:anim:year:see:enorm:increas:number:women:children:traffick:absenc:solid:statist:figur:estim:million:women:children:year,geschat
287,let:remind:hous:wide:measur:hand:address:secur:suppli:need:legisl:measur:ten:direct:action:industri:build:pipelin:storag:lng:facil,reeks
288,specif:criterion:difficult:defin:cover:broad:organis:justif:recognis:environment:purpos:right:access:review:procedur,scala
289,diseas:acquir:way:wide:sever,verschil
290,report:consid:stapl:food:coffe:butter:salt:rice:pasta:drink:milk:continu:subject:mandatori:derog:liberalis,reeks
291,result:need:account:european:produc:interest:assess:interest:matter,reeks
292,assur:reflect:observ:member:state:come:commiss:final:recommend:have:heard:varieti:divers:differ:point:argument,uiteenlopende
293,strategi:need:devis:enabl:remain:activ:older:offer:retir:option:integr:wider:life:societi,scala
294,need:think:entir:medic:scienc:includ:newest:area:complementari:medicin:play,scala
295,worker:skill:level,groep
296,purchas:vehicl:lower:price:bracket:wari:spend:money:safeti:equip:motor:industri:introduc:order:reduc:cost:minimum:soon:possibl,serie
297,appal:propos:broaden:languag:includ:immigr:reject,taalgamma
298,issu:address:just:touch:briefli,onderwerp
299,report:right:consid:measur:aim:improv:risk:prevent:respons:crise,scala
300,presid:ladi:gentlemen:feel:strengthen:intent:address:issu:approach:summit:issu:concern:common:futur:includ:cooper:order:promot:democraci:human:right:freedom:prosper:issu:relat:global:challeng:face:climat:chang:fight:terror:non-prolifer:weapon:mass:destruct:issu:energi:secur:increas:occupi:side:atlant:subject:intens:work,aantal
301,dialogu:base:convict:cultur:divers:valu:tradit:includ:religi:tradit:respect:cultur:sensit:religi:belief:believ:privat:matter:individu,scala
302,second:prepared:excel:report:cover:wide:matter:need:oper,aantal
303,line:instruct:european:council:decemb:singl:coher:document:bring:aim:task:indic:specif:action:essenti:polici:area,reeks
304,updat:singl:passport:invest:firm:allow:oper:european:union:basi:effect:singl:authoris:wide:financi:instrument,scala
305,need:thorough:look:option:union:includ:agreement:common:polici:legal:immigr,instrumentarium
306,commiss:communic:give:detail:overview:manufactur:sector:sensit:combin:sector:action:cross-sector:polici:initi,combineert
307,mark:begin:new:phase:relat:albania:creat:new:framework:partnership:wide:field,uiteenlopende
308,area:form:basi:bilater:eu-india:relat:cover:eu-india:subcommitte:meet:econom:polici:dialogu:cooper:includ:industri:polici:scienc:technolog:financ:monetari:affair:environ:clean:develop:climat:chang:energi:cooper:inform:communic:technolog:civil:aviat:maritim:transport:space:technolog:agricultur:marin:polici:custom:employ:social:polici:busi:cooper:develop:cooper:trade:invest:bring:peopl:cultur,india-subcomité
309,consid:wide:product:market:number:process:product:contain:import:ingredi:clear:import:vital:develop:organ:sector:european:union,aantal
310,chairman:committe:develop:cooper:add:word:need:public:author:assist:orphan:drug:treatment:vital:world:vaccin:profit:allow:laboratori:produc:conduct:research:prior:product,gamma
311,net:result:direct:unless:burden:shop:lighten:shop:narrow:product:busi,assortiment
312,measur:side:equat,reeks
313,implicit:concept:plural:inform:effort:prevent:cultur:declin:impoverish:inform:media:simpl:market:forc:wors:inadequ:faulti:legisl,veelheid
314,compet:analysi:show:union:commiss:activ:year:wide:area,terrein
315,gutiérrez:díaz:activ:senior:member:parliament:area:includ:committe:petit,aantal
316,mrs:oomen-ruijten:congratul:fact:month:produc:wide:consensus:parliament:hope:commiss:note:substanc:propos,ruime
317,oblig:water:user:public:privat:set:singl:text:water:wide:use:regul:use:sector:approach,aantal
318,want:council:presid:later:month:initi:isol:burma,reeks
319,travel:particular:limit:fund:greater:low-cost:travel:option:case:past,goedkoop
320,regard:welcom:commiss:initi:undertak:draw:strateg:comprehens:plan:assist:great:lake:region:cover:broad:area,aantal
321,sixth:import:role:play:broad:undertak:known:collect:eco-busi:great:major:medium-s:engag:activ:pollut:control:product:new:energy-sav:technolog:provis:servic:wast:manag:reduct,waaier
322,programm:includ:incent:support:measur:aim:achiev:object,reeks
323,new:satellit:system:especi:geograph:advanc:econom:social:cohes:europ:cohes:europ:rest:world:develop:global:inform:societi,reikwijdte
324,complet:singl:market:depend:reform:chang:custom:polici:add:polici:duti,douanebeleid
325,way:think:threshold:start:ecus:ecus:widen:forward:commiss,waaier
326,second:offer:potenti:break-through:wider:health:safeti:measur,reeks
327,differ:programm:present:jungl:easili:access:smes,aantal
328,contain:rapporteur:outlin:posit:propos,reeks
329,know:wide:task:carri:longer:posit:carri:task:thorough:need,opdracht
330,reason:need:set:object:regard:number:problem,aantal
331,agre:entir:mrs:graenitz:ventur:wide:question:appli:instrument:chose:present:communic,aantal
332,european:extradit:convent:sign:septemb:contain:clear:defin:basic:articl:includ:conspiraci:commit:crime:polit:crime:extradit:citizen,aantal
333,idea:forward:brinkhorst:tillich:resolut:underutil:credit,reeks
334,success:manag:fish:stock:have:coincid:area:manag:manag:regim:fish:stock,visreserves
335,good:success:presid:approach:task:sens:excit:advantag:europ:rotat:presid:new:presid:bring:new:nation:drive:new:experi:new:determin:mark,reeks
336,event:east-west:film:festiv:exhibit:asian:art:concert:asian:music,filmfestival
337,techniqu:use:misus:forg:signatur:tamper:credit:card:complet:counterfeit,kredietkaart
338,draft:resolut:call:action:differ:partner:involv,reeks
339,dealt:point:fall:label:direct:agre:say,reeks
340,reason:wish:maintain:origin:direct:weight:laid:suffici:differ:avoid:confus,serie
341,equal:clear:failur:member:state:implement:direct:wast:oil:sewag:sludg:toxic:danger:wast,reeks
342,far:issu:concern:propos:direct:cover:wide:interact:broadcast:servic:independ:method:transmiss:use,scala
343,huge:mark:slight:transpar:common:european:mark,kwaliteitsaanduidingen
344,disappoint:particular:phrase:substant:error:affect:transact:under:payment:previous:year,strekking
345,resolut:adopt:march:year:parliament:discharg:budget:condit:condit:connect:year:general:natur,aantal
346,agreement:provid:joint:product:broadcast:programm:general:public:contemporari:european:issu,coproductie
347,middlemen:differ:interest,belangengroep
348,fortun:enjoy:genuin:protect:complement:refuge:status:mere:toler:refuge:status:right:situat:total:unstabl:precari:constant:call:question,status
349,doctor:recommend:consum:litr:liquid:day:consum:wide:choos,vloeistof
350,public:today:depend:computeris:servic:pension:famili:allow:sick:benefit:insur:energi:suppli:transport,aantal
351,debat:determin:specif:countri:pay:financ:common:polici:fairer:effect:manner:aim:cours:creat:job:reduc:inequ,rechtvaardigere
352,foodstuff:veterinari:offic:xxiv:introduc:measur:site,reeks
353,certain:know:technic:expertis:recov:veget:oil:seen:sourc:risk:subject:outright:ban:simpli:limit:section:kitchen:wast:foodstuff:instanc,verschillende
354,codecis:procedur:cover:wide:activ:includ:transport:sector:region:affair:social:matter:employ:initi:structur:fund:consum:protect:public:health:environment:concern,waaier
355,dioxin:scandal:exampl:need:mad:rush:ban:product:rvos:possibl:discov:thing:new:pollut:simpli:product:pollut,scala
356,council:undertak:decis:review:request:commiss:ensur:airport:object:area:object:area:transit:penalis:loss:revenu:result:end:duty-fre:inevit:lead:higher:price:consum:loss:earn:airlin:ship:compani:port:airport:threaten:employ:industri:firm:suppli:good:duty-fre:shop,vliegtuigmaatschappij
357,mean:constitu:element:crimin:offenc:defin:substant:crimin:law:harmonis:mutual:recognit:court:judgement:eurojust:set:protect:victim:crime:measur:signifi:summit:success,reeks
358,thank:activ:develop:respect:framework:access:vast:cultur:product:valu:provid:european:citizen:opportun,waaier
359,report:march:cite:posit:suggest:effect:eco-tax:co-tax:taxat:creaming-off:short-term:specul:gain:ecb:profit,aantal
360,lesser:aspect:address:committe:discuss,aantal
361,banner:progress:transpar:document:lock:away:general:public,aantal
362,adapt:project:core:project:develop:new:suppli:chain:car:industri:bedfordshir:project:rais:standard:busi:hertfordshir:essex,adapt-projecten
363,furthermor:propos:issu,aantal
364,obvious:inhibit:competit:innov:restrict:public:save:option,spaarmogelijkheden
365,europ:main:destin:tourist:countri:face:increas:stiff:competit:increas:diversifi:attract:product,afwisselender
366,fact:updat:send:data:pure:option:involv:wide:data:sector:distort:final:object:commiss:propos,facultatief
367,patent:offic:award:patent:human:genet:make-up:breach:regul:european:patent:agreement,octrooiverdrag
368,word:euro:stay:histor:trade:happili:fall:rise,koerslimieten
369,presid:suspect:wide:view:think:smoke:matter:consent:adult:larg:necessarili:privat:think:seller:tobacco:suffer:capit:punish:smoke:incarcer:secur:hospit,uiteenlopende
370,debat:show:member:committe:taken:reflect:report:issu:inform:societi,spectrum
371,european:parliament:australian:parliament:initi:direct:polit:dialogu:year:dialogu:encompass:broad:issu,uiteenlopende
372,reject:amend:sought:reduc:limit:measur:propos:restrict:inform:lethal:effect:smoke:serv:interest:tobacco:compani:lobbi,draagwijdte
373,intent:enlarg:european:nation:stronger:voic:world:stage:improv:coordin:effect:polici:issu,scala
374,complex:method:measur:grip:dri:wet:surfac:roll:resist:wide:product:result:expert:work:avail,gamma
375,presid:commission:sport:cours:discuss:wide:social:group:right:olymp:game:begin:sydney,samenlevingsgroepen
376,similar:commiss:agre:idea:common:essenti:principl:data:protect:need:establish:implement:uniform:possibl:pillar,reeks
377,busi:look:develop:confid:new:mechan:commission:seek:bring:forward:overal:reform:packag,hervormingspakket
378,commiss:scheme:compens:food:processor:lose:export:refund:encourag:seek:inward:process:relief:commod:outsid:muddle-head:inept,aantal
379,problem:requir:rapid:resolut:european:union:administr:aspect:pointless:bureaucraci:wast:energi:money:provis:fund,onnuttig
380,import:involv:wide:type:size:ngos:possibl:sure:benefit:experi:work:day:issu,maat
381,commission:convinc:opportun:miss:issu:inflex:word:prevent:compromis:reach:preambl:repeat:preambl:text:actual:danger:lose:sight:crux:matter:end:danc:tune:power:countri:well-dispos:project:well-dispos:great:market:nose,reeks
382,culinari:delight:cod:provid:extens:book:written,tal
383,want:commission:address:measur:propos:make:access:support:inform:easi:quick:run:busi:inform:effect,talrijke
384,shall:begin:permiss:morillon:extrem:interest:report:deal:euro-turkish:relat:specif:progress:report:present:commiss:week:prior:helsinki:european:council,europees-turkse
385,shall:conclud:presid:ladi:gentlemen:say:convinc:adopt:regul:limit:symbol:valu:import:practic:applic:convinc:repeat:take:initi:import:step:bring:european:union:closer:citizen:particular:citizen:circumst:live:misfortun:experi:tragedi:separ:divorc:tragedi,reikwijdte
386,neglect:wide:instrument:non-militari:conflict:prevent:turn:mistak:long:run:respect:dissatisfi:council:statement:effect:taken:decis:thing:general:direct,instrumentarium
