id,phrase,classes
3053,item:report:argyro:behalf:committe:research:technolog:develop:energi:commiss:green:innov:vol:vol,grünbuch
3054,end:thing:european:union:brilliant:make:declar:green:innov:slow:come:consid:evalu:studi:practic:applic:interest:plan:draw,grünbuch
3055,second:agre:green:innov:dissemin:exploit:result:improv,grünbuch
3056,white:essen:conclus:guidelin:say:conclus:direct:clear,weißbuch
3057,hope:white:recommend:gradual:bring:labour:cost:actual:earn:addit:relat:cost:labour:sever:penal:today,weißbuch
3058,guardian:treati:allow:solemn:commit:embodi:articl:treati:reduc:useless:scrap:way,papier
3059,hope:florenc:summit:substanti:progress:main:aspect:confid:pact:white:employ:main:featur:european:model:clear:partnership:social:market:economi,weißbuch
3060,doe:think:franc:result:million:spoilt:ballot:bit:ridicul,wahlzettel
3061,unit:kingdom:clear:record:lowest:number:spoilt:ballot:vote,wahlzettel
3062,need:modern:easi:mean:communic:excus:have:dismal:mean:publicis:contact:ombudsman,papiermittel
3063,hous:dozen:text:thunder:declar:kind:ton:gallon:ink:expend:massacr:burundi:continu:unaffect:claim:victim:week,papier
3064,mind:increas:employ:content:growth:guidelin:draw:recommend:commiss:white:growth:competit:employ,weißbuch
3065,expos:non-fulfil:white:growth:competit:employ,weißbuch
3066,want:anticip:report:committe:inquiri:committe:met:written:clear:present:system:crisi,dokument
3067,support:fight:govern:immigr:polici:reduc:low-grad:polic:oper:sordid:polit:end,ausweislosen
3068,certain:prepar:green:commiss:work:programm:tri:mind:request:commiss:set:motion:resolut,dokument
3069,today:colleagu:accept:men:women:involv:polit:oper:avoid:thought:valu:contin:undermin:will:accept:men:women:turn:despair:help:materi:moral:help,papier
3070,item:report:añovero:tria:bés:behalf:committe:legal:affair:citizen:right:european:commiss:green:relat:protect:util:model:singl:market:com,grünbuch
3071,item:report:añovero:trías:bés:behalf:committe:legal:affair:citizen:right:commiss:green:protect:util:model:singl:market:com,grünbuch
3072,final:begin:year:new:commiss:presid:santer:announc:parliament:public:amid:great:pomp:ceremoni:european:pact:employ:kind:slimmed-down:version:white:requir:review:financi:perspect,weißbuch
3073,commiss:institut:confid:parliament:make:collect:propos:polit:parliament,papier
3074,submit:septemb:sixth,sechster
3075,second:clear:white:foreign:polici:publish:irish:govern:earlier:year:said:suitabl:opportun:aros:cours:igc:irish:govern:seek:improv:status:irish:union:member:similar:attitud:languag,weißbuch
3076,trade:union:mobil:hope:result:debat:shall:white:shall:tabl:comprehens:propos:contain:direct:current:discuss,weißbuch
3077,did:brief:inevit:member:refer:common:agricultur:polici:refer:regard:purport:repres:final:posit:import:polici:area:doubt:subject:ongo:debat:basi:commiss:discuss,diskussionspapier
3078,commiss:kept:promis:bring:forward:set:rule:parallel:broadcast:direct:green:new:audiovisu:servic,grünbuch
3079,presid:wish:thank:van:velzen:focus:white:energi:polici:european:union:report,weißbuch
3080,commiss:fall:short:white,weißbuch
3081,know:commiss:took:final:posit:expiri:ecsc:treati:commiss:adopt:work:updat:communic:council:futur:ecsc:treati:financi:activ:account:taken:trend:hand:reduc:levi:releas:reserv:diminish:borrow:lend,arbeitsdokument
3082,presid:start:congratul:commission:kinnock:green:wijsenbeek:report,grünbuch
3083,know:cours:kind:green:doe:play:import:inform:general:public:measur:citi,grünbuch
3084,discuss:recent:relat:white:railway:welcom:fact:commission:kinnock:promis:dialogu,weißbuch
3085,publish:green:stress:use,grünbücher
3086,read:green:contain:propos:present:parliament:council:octob:onward:current:basi:discuss,grünbuch
3087,want:say:emphat:christian:democrat:includ:dutch:christian:democrat:consid:present:good:true:countri:want:burn,dokument
3088,principl:inform:commiss:glean:indic:offici:reason:expuls:forward:turkish:govern:order:søndergaard:passport:expir:did:turkish:entri:visa,dokument
3089,blank:spoilt:count:vote:cast,stimmzettel
3090,ask:conduct:inquiri:explan:exist:differ:vote:way:distribut:refer:matter:committe:rule:procedur,stimmzettel
3091,did:manag:achiev:say:colleagu:herman:undertak:council:regard:green:financi:servic:gap:scope:legisl,grünbuch
3092,know:present:green:consid:parliament:committe,grünbuch
3093,admit:commiss:analysi:white:comprehens:extraordinarili:rigor,weißbuch
3094,wijsenbeek:know:read:white:came:pragmat:conclus:best:interest:serv:communiti:particip:new:eurocontrol,weißbuch
3095,basic:signific:point:citizen:network:green,grünbuch
3096,green:report:good:contribut:debat,grünbuch
3097,aspect:taken:account:follow-up:green:social:aspect:inform:societi,grünbuch
3098,respect:commiss:forward:recent:green:stake:intern:extern:cost:generat:transport,grünbuch
3099,hous:welcom:fact:promis:short:follow:submiss:green:today:discuss,grünbuch
3100,madam:presid:commission:ladi:gentlemen:opinion:draft:green:econom:affair:committe:came:larg:conclus:regard:continu:problem:consum:encount:financi:servic,grünbuch
3101,situat:acquir:marriag:certif:reason:believ:ought:possibl:equal:right:have:piec,papier
3102,green:pave:way:broad:discuss:taken:union:elimin:practic:detriment:well-b:worker:obstruct:proper:function:labour:market,grünbuch
3103,start:understand:unemploy:certain:million:perman:instrument:shorten:work:capac:tertiari:sector:offer:except:interest:strategi:unfortun:total:ignor:green,grünbuch
3104,opinion:committe:legal:affair:citizen:right:green:take:account:aspect,grünbuch
3105,report:account:suggest:emerg:themat:confer:organ:commiss:object:white:lesson:learn:implement:object,weißbuch
3106,commiss:green:strong:critic:lay:emphasi:analysi:inform:societi:work:job:competit:economi,grünbuch
3107,support:commiss:come:forward:green,grünbuch
3108,think:prefer:consid:report:white:discuss:yesterday:differ:legal:basi:just:factiti:detriment:polit:coher:effect,weißbuch
3109,work:method:archaic:compris:ponder:exercis:document:rubber:stamp:easili:forg,papierbasis
3110,number:critic:white:report:exampl:commiss:focus:exclus:young:analysi:doe:account:age:popul:europ,weißbuch
3111,problem:discuss:report:committe:avail:swedish,unterlagen
3112,idea:singl:market:dynam:movement:european:union:commiss:set:idea:white:singl:market:programm:belief:complet,weißbuch
3113,receiv:fine-sound,unterlagen
3114,realiti:countri:parliamentarian:convict:imprison:fine:continu:enjoy:immun,geldstrafe
3115,simpli:call:non-discrimin:claus:regard:disabl:favour:point:worth:written:popul:see:disabl:fring,papier
3116,madam:presid:finish:say:commiss:believ:agreement:guarante:secur:suppli:european:nuclear:industri:handl:materi:involv:oblig:unit:state:ensur:stabil:capac:long-term:project:regard:european:union:energi:polici:set:white,weißbuch
3117,item:report:anastassopoulo:behalf:committe:legal:affair:citizen:right:commiss:green:legal:protect:encrypt:servic:intern:market:consult:need:communiti,grünbuch
3118,green:actual:ask:question,grünbuch
3119,believ:commission:approv:project:fact,papier
3120,central:messag:green:energi:futur:renew:energi:sourc:recent:issu:commiss,grünbuch
3121,mention:green:commiss:believ:scope:substanti:increas:renew:energi:sourc:move:direct,grünbuch
3122,despit:plant:built:read:canadian:canadian:compani:build:type:reactor:enabl:nuclear:wast:process:atom:weapon,zeitung
3123,commission:analysi:green:excel,grünbuches
3124,especi:satisfi:approv:propos:commiss:bring:green:energi:cooper:asia:extend:central:asian:countri:kazakhstan:kyrghyzstan:uzbekhistan:tazhikhistan:turkmenistan:mongolia,grünbuch
3125,destruct:tax:competit:current:experienc:european:union:just:damag:high:european:parliament:got:grip:issu:commiss:strategi:help:secchi:report:defin:clear:posit:topic,strategiepapier
3126,note:critic:report:member:state:drag:feet:transposit:direct:adopt:white:case:citizen:economi:suffer:fact:direct:actual:appli,weißbuch
3127,madam:presid:intent:propos:publish:green,grünbuch
3128,item:agenda:report:drawn:mrs:díez:rivera:icaza:behalf:committe:environ:public:health:consum:protect:green:futur:nois:polici,grünbuch
3129,issu:call:green:fine:measur:inform:exchang:nois:map,grünbuch
3130,municip:author:given:opinion:green:line:concept:share:respons:involv:work:achiev:common:object,grünbuch
3131,vigor:purpos:implement:delor:white:provid:kind:growth:impetus:match:drive:debt:prudenc,delors-weißbuchs
3132,today:bangemann:discuss:implement:provis:novel:food:regul:quot:green:food:law:regul:use:increas:transpar:communiti:law:facilit:applic:provis:singl:market:implement:regul:individu:state:unnecessari,grünbuch
3133,presid:commission:principl:equal:pay:work:equal:valu:men:women:exist,papier
3134,fulli:support:dori:pack:main:demand:first:current:intergovernment:confer:includ:explicit:refer:sport:articl:treati:second:appeal:commiss:set:task:forc:sport:respons:sport:current:divid:directorsgener:believ:concentr:third:request:product:green:consult:main:sport:organ:view,grünbuch
3135,italian:certain:emphas:point:itali:statement:yesterday,presse
3136,substanc:offer:nation:parliament:access:commiss:green:white:good,weißbüchern
3137,van:velzen:behalf:committe:econom:monetari:affair:industri:polici:commiss:green:number:polici:telecommun:servic:europ:com:argyro:behalf:committe:econom:monetari:affair:industri:polici:draft:communic:commiss:applic:competit:rule:access:agreement:telecommun:sector:com,grünbuch
3138,enterpris:close:moment:scrutin:dossier,papier
3139,strategi:great:emphasi:analys:individu:countri:region:constraint:account:past:current:like:futur:crise,strategiepapier
3140,awar:somewhat:concern:green:refer:issu:conflict:prevent,grünbuch
3141,thought:recent:taken:green:import:current:issu,grünbuch
3142,add:content:commiss:green:intern:extern:transport:cost:european:union:propos:procedur:rais:doubt:capac:deal:complex:problem:inform:offer:scant:unreli:let:account:fact:commiss:confess:doubt:regard:calcul:extern:cost,grünbuch
3143,green:competit:polici,grünbuch
3144,item:report:mrs:thyssen:behalf:committe:econom:monetari:affair:industri:polici:commiss:green:vertic:restraint:competit:polici:com,grünbuch
3145,just:imper:ensur:condit:human:right:appli:european:union-asean:agreement:agre:effect:secur:social:right:worker:individu:freedom:citizen,papier
3146,presid:green:european:commiss:right:state:balanc:lomé:moder,grünbuch
3147,approv:report:support:commiss:white:qualif,weißbuch
3148,commiss:green:intend:catalogu:idea:imperfect:draft,grünbuch
3149,wrong:focus:quantit:criteria:propos:commiss:strategi,strategiepapier
3150,let:forget:singl:market:long:way:have:singl:market:realiti,papier
3151,presid:commission:rapporteur:right:said:green:copyright:relat:right:inform:societi:commiss:document:seek:discuss:sort:legal:treatment:given:copyright:dynam:environ:character:technolog:develop:make:possibl:new:form:reproduct:new:mean:express:intellectu:work,grünbuch
3152,want:fund:research:possibl:applic:v-chip:commiss:green:call,grünbuch
3153,issu:converg:subject:green:circul:mere:member:parliament:xiii,grünbuch
3154,apart:standard:econom:measur:hope:commission:papoutsi:present:short:white:respons:green:european:parliament:demand:ambiti:financi:stronger:alten:programm,grünbuch
3155,presid:commission:ladi:gentlemen:believ:congratul:commiss:especi:commission:papoutsi:shown:great:sensit:mediterranean:sensit:say:issu:wit:green:hope:wit:forthcom:white:await:expect,weißbuch
3156,presid:wish:begin:say:broad:agreement:present:commiss:certain:report:colleagu:mrs:heinisch:amend:recommend,vorschlag
3157,appropri:consult:prepar:sent:parliament:novemb:avail:internet,konsultationspapier
3158,written:letter:question:spanish:govern:comment:debat:green:number:parliament,grünbuch
3159,despit:intent:delor:white:obvious:realiti:shift:tax:labour:sourc:take:quit:revers,delorsweißbuch
3160,presid:whilst:work:green:number:emerg:need:pan-european:number,grünbuch
3161,agenda:commiss:present:design:way:enlarg:union,papier
3162,final:note:green:taken:suggest:european:parliament:year,grünbuch
3163,take:rate:seri:action:provid:green:inform:train:plan:seek:integr:greater:extent:complet:singl:public:contract:market,grünbuch
3164,report:ask:green:white:publish:commiss:lay:timet:plan:translat:treati:charter:aspir:seek:special:respons:public:servic:attribut:commission:commiss:director:general:parliamentari:committe:specif:brief:area,weißbücher
3165,support:remedi:recommend:white:competit:railway,weißbuch
3166,commend:sar:report:hous:congratul:commiss:introduc:white,weißbuch
3167,want:address:basi,weißbuch
3168,clear:way:achiev:sure:agreement:method:propos:white,weißbuch
3169,idea:forward:white:enabl:question:liber:consid,weißbuch
3170,employ:cultur:sphere:remind:week:commiss:present:green:cultur:cultur:industri:employ:refer:specif:music,grünbuch
3171,far:concern:say:act:basi:exist:communiti:law:basi:commiss:broader:evid:commiss:said:green,grünbuch
3172,member:state:joint:agre:solut:staf:problem:commiss:resolut:favour:aid:written,papier
3173,background:european:commiss:green:effect:traffic:environ:white:futur:develop:common:transport:polici:repeat:explain:necess:make:transport:polici:environment:suitabl,weißbuch
3174,presid:april:liber:intern:market:civil:aviat:complet,papier
3175,presid:commission:ladi:gentlemen:delight:green:sit:wish:hear:commission:framework:direct,grünbuch
3176,honour:member:refer:recent:press:articl:specul:green:commerci:communic:intern:market:result:immin:decis:sport:sponsorship:alcohol:industri,grünbuch
3177,presid:view:mountain:necess:tribun:sent:offic:brussel:suspici:keen,papier
3178,issu:just:get:honour:member:wrong:administr:boob:actual:fact:question:restraint:trade:question:monti:commiss:question:tabl:wrong:section,gepatzt
3179,socialist:hous:manag:help:candid:chancellor:feet:term:european:polit:remain:tiger:man:hannov:bring:horror:stori:europ,papiertiger
3180,year:proport:total:energi:consumpt:contribut:renew:energi:sourc:doubl:accord:european:commiss:propos:white:renew:energi,weißbuch
3181,commiss:propos:breakthrough:campaign:white,weißbuch
3182,promot:provid:healthi:financ:suggest:delor:white:introduc:experiment:basi:french:govern,weißbuch
3183,believ:devic:good:recommend:commiss:actual:commiss:propos,papier
3184,fact:parliament:consult:white,weißbuch
3185,talk:regular:hous:certain:publish:white:stage:discuss:account:nation:differ:extent:final:achiev:good:pan-european:direct:environment:liabil,weißbuch
3186,presid:aspect:world:economi:economi:practic:economi,papier
3187,broad:support:commiss:say:specif:propos:amend:control:regul:forward:recent,Überwachungsverordnung
3188,just:money:real:capac,papier
3189,histor:initi:prefer:instead:set:essenti:detail:strategi,strategiepapier
3190,tell:gave:discuss:press:discuss:press:offici,papier
3191,realli:wait:offici:forward:european:parliament:hold:discuss,papier
3192,president-in-offic:receiv:inaccur:impress:critic,papier
3193,possibl:access:result:electron:vote:follow:better,schriftlich
3194,vote:discov:surpris:letter:sign:offici:parliament:sent:member:cours:offici:parliament:call:vote,briefkopf
3195,keep:econom:social:import:green:converg:right:award:inform:technolog,grünbuch
3196,commiss:green:parliament:respons:argument,grünbuch
3197,bangemann:white:equal:task:set:huge:challeng:face,weißbuch
3198,think:easi:forg:certif:origin:monitor:flow:good:independ:financi:flow:deal:accompani:involv:oper:difficult,papier
3199,hope:commiss:prepar:green:role:librari:inform:societi:consid:view:express:report:take:board:order:promot:democrat:inform:societi:citizen,grünbuch
3200,view:main:problem:passag:resolut:call:commiss:speed:product:green:role:librari,grünbuch
3201,regard:period:conclus:composit:elabor:requir:opportun:read:document,dokument
3202,composit:hope:reach:today,dokument
3203,second:commission:monti:yesterday:promis:forward:parliament:januari:green:applic:direct:applic:agricultur:sector,grünbuch
3204,madam:presid:commiss:green:use:pretext:age:popul:fall:number:worker:open:door:pension:fund:supplementari:pension,grünbuch
3205,tel:aviv:main:daili:yediot:ahronot:great:writer:seffei:rachlevski:criticis:cabbala-messian:revolut:make:progress:relentless:take:absolut:control:holi:land:word:yediot:ahronot,tageszeitung
3206,aim:report:identifi:general:guidelin:emerg:produc:date:outlin:main:progress:cardiff:meet:shed:light:issu:member:state:hold:sharpli:differ:view,klarzulegen
3207,extrem:clear:just:colleagu:know:hous:refer:prepar:group:presid:say:conduct:vote,papier
3208,view:read:conclus:essen:summit:respect:white:delor:easili:dismiss:essen:think:look,weißbuch
3209,council:measur:initi:regard:exampl:record,registratur
3210,light:got:yesterday:withdraw:amend:cover,ziehe
3211,said:answer:respons:member:state:implement:white:push:member:state:bit:sure:just,weißbuch
3212,accept:exampl:consult:austrian:presid:strategi:determin:european:polici:asylum:immigr:year,dokument
3213,union:strategi:contain:novemb:white:renew:energi:sourc:receiv:support:parliament:council:main:object:increas:renew:energi:sourc:union:enabl:creat:intern:base:platform:need:increas:export:rest:world,weißbuch
3214,commiss:urg:conduct:in-depth:studi:security-rel:threat:environ:europ:draw:green:militari:activ:affect:environ,grünbuch
3215,decid:follow-up:seminar:commiss:produc:interact:foreign:polici:secur:sustain:develop:aim:start:debat:parti:concern:decision-mak:europ,papier
3216,second:point:begin:green:negoti:issu:competit,grünbuch
3217,committe:cultur:happi:princip:comment:green:converg:taken:board:octob,grünbuch
3218,good:deal:progress:area:commiss:cours:present:white:soon:possibl,weißbuch
3219,commission:said:white:week,weißbuch
3220,tell:exact:lie:said:white:week:stall,weißbuch
3221,hope:council:agre:given:length:programm:carri:mid-term:review:just:piec,papier
3222,content:second:generat:educ:train:programm:decid:basi:discuss:white:teach:learn:green:cross-fronti:mobil:europ:knowledg:programm,grünbuch
3223,surpris:compromis:present:german:presid:attract:support:critic,kompromißpapier
3224,add:commiss:keen:ensur:issu:financ:union:doe:reduc:push:figur,kleinkrämerisch
3225,worth:written,tinte
3226,addit:vigor:taken:asylum-seek:fals:ident,ausweispapier
3227,background:austrian:presid:strategi:refuge:ultim:came:repres:clear:attack:geneva:convent,flüchtlingspapier
3228,capac:rapporteur:receiv:piec:say:bank:fact:lost:billion:fail:invest:money:hidden:account:offset,fehlinvestition
3229,approv:council:propos:liber:amend:draft:committe:legal:affair:citizen:right:rothley:depriv:power:crucial:issu:affect:direct,papier
3230,reason:financi:servic:immateri:charact:wrap:perfect:suit:distanc:market,verpackt
3231,work:submit:german:presid:discuss:posit:receiv:inform:ecofin:council:dresden:mid-april,arbeitspapier
3232,thank:commiss:kept:pledg:produc:green:white:commerc:term:offic:make:sure:sector:tackl:comprehens:institut,weißbuch
3233,blank:void:ballot:taken:consider:count:vote,stimmzettel
3234,council:read:year,zeitung
3235,green:exist:half:year:fact:meantim,grünbuch
3236,green:issu:white:direct:root:matter:realiti:consequ:econom:polici:decis:taken:europ:globalis,weißbuch
3237,white:rais:expect:look:forward:excit:campaign:take-off:million:system:windfarm:biomass:excit:communiti:electr:come:renew:energi,weißbuch
3238,look:parti:carri:action:name,papier
3239,framework:current:agreement:common:posit:requir:amend:direct:legal:bind:target:renew:energi:achiev:minimum:condit:necessari:taken:serious:great:extent,papier
3240,commiss:advoc:past:white:free:european:airspac:european:airspac:manag:central:strong:intern:organis:aspect,weißbuch
3241,bad:preced:european:commission:given:write:white:food:safeti:agenc,weißbuch
3242,plain:left:dictionari:long:present:respons:cigarett:david:byrn:announc:tobacco:yesterday:say:piec:tissu:separ:commission:extern:relat:high:repres,seidenpapier
3243,sure:budget:stretch:cardboard:box:member:stock:recycl:purpos,papier
3244,note:wast:bin:mark:use:fact:specif:card:bin,papier
3245,say:broader:topic:complet:intern:market:finnish:presid:import:strategi:actual:requir:higher:prioriti:receiv:communiti:moment,strategiedokumente
3246,moment:minist:european:council:human:right:report:today:issu:milliyet:daili:firm:capit:punish,milliyet
3247,commiss:white:modernis:rule:implement:articl:treati:certain:doe:propos:renationalis:competit:polici:member:european:parliament:fear,weißbuch
3248,unclear:white,weißbuch
3249,regard:enlarg:plan:doe:commiss:involv:applic:state:debat:new:law:given:commiss:clear:expect:law:envisag:white:acqui:communautair,weißbuch
3250,madam:presid:presid:commiss:member:commiss:month:come:offic:commiss:commit:direct:aim:steer:european:union,papier
3251,assur:parliament:ensur:pertin:provis:direct:includ:propos:recast:direct:commiss:propos:white:food:safeti:present:parliament:juli,weißbuch
3252,speak:charlott:cederschiöld:recommend:excel:matter:copyright:previous:parliament:discuss,dokument
3253,follow:concert:intern:effort:main:donor:state:involv:reflect:produc:oecd:develop:assist:committe:possibl:establish:import:object:way:guidelin:develop:polici:nation:intern:level,hauptgeberstaaten
3254,septemb:undertook:present:white:reform:today:fulfil:undertak:accord:condit:establish:presenc,weißbuch
3255,publish:white:food:safeti:order:reassur:consum,weißbuch
3256,awar:plan:set:white:food:safeti:contain:provis:relat:introduct:legisl:respect:general:food:law:legal:provis:contain:white:design:protect:food:safeti:infer:consum,weißbuch
3257,commiss:green:liberalis:complementari:form:pension:protect:welcom,grünbuch
3258,clarifi:role:white:role:polit:catalyst:youth:polici:play:futur,weißbuch
3259,regard:idea:creation:commiss:stock:exchang:oper:recommend:green:establish:gradual:creation:commiss:preced:feasibl:studi,grünbuch
3260,green:present:happen,grünbuch
3261,good:difficult:implement:practic,theorie
3262,confirm:probationari:period:set:white:includ:contract:new:appoint:long:period:systemat:assess:perform:includ:appoint,weißbuch
3263,item:report:mrs:fourtou:behalf:committe:legal:affair:intern:market:commiss:green:combat:counterfeit:piraci:singl:market,grünbuch
3264,way:reason:seed:green:limit:doubt:cooper:compet:author:pool:experi:possibl:obtain:satisfactori:result:optimum:limit:fall:skew:way:think,grünbuch
3265,compar:japan:woefulli:lack:proper:research:strategi:member:state:finland:sweden:republ:ireland:countri:shown:commiss:unusu:success,forschungsstrategie
3266,delor:white:social:exclus:commission:flynn:predecessor:present:job:studi:these:inform:strategi:come:ear:tackl:problem,delors-weißbuch
3267,realist:view:current:develop:europ:show:declar:malo:cologn:helsinki:far:accompani:real:secur:guarante,papier
3268,commiss:pave:way:drastic:extens:opportun:implement:bind:legisl,kommissionspapier
3269,public:want:grandiose-sound:piec,papier
3270,realli:import:thing:worri:hide:unwant:visitor,papier
3271,precautionari:principl:sensibl:describ:recent:commiss,dokument
3272,draftsman:opinion:committe:employ:social:affair:shadow:rapporteur:epp-d:matter:committe:econom:monetari:affair:express:thank:skinner:success:collat:view:parliamentari:committe:polit:group:put:harmoni:balanc:manner,papier
3273,did:commiss:publish:green:educ:train:research:legal:base,grünbuch
3274,white:food:safeti:propos:aspir:restor:consum:confid:entir:food:chain,weißbuch
3275,committe:legal:affair:intern:market:welcom:commiss:green:fact:framework:direct:draft:base,grünbuch
3276,belong:mep:work:reform:just:presid:prodi:seen:person:taken:develop:white:accord:recommend:receiv:year:year:court:karlsson:abli:presid,weißbuch
3277,presid:ladi:gentlemen:rocard:call:commiss:defin:framework:basic:statutori:health:insur:system:green,grünbuch
3278,glad:rapporteur:will:categor:demand:direct:in-depth:analysi:green,grünbuches
3279,follow:statement:commiss:european:parliament:major:progress:implement:target:set:white:doubl:share:renew:energi:energi:consumpt:year,weißbuch
3280,odd:tri:tie:commiss:hand:relat:propos:direct:call:present:green:current:situat:regard:option:supplementari:health:insur:scheme,grünbuch
3281,commiss:believ:high:degre:support:given:report:aforement:approach:commiss:consult:obvious:welcom,beratenden
3282,thought:legitim:candid:access:mark:test:access:document:fundament:right:recognis:charter:fundament:right:adopt:week,prüfungsarbeit
3283,commiss:submit:excel:green:concern:fair:price:road:import:principl:green:cross-subsidis:road:haulier:money:collect:road:use:solv:problem:road,grünbuch
3284,follow:report:independ:expert:commiss:initi:kinnock:present:white:propos:reform:way:function,weißbuch
3285,ensur:strategi:follow:agre:framework:methodolog:confid:bring:consist:countri:strategi,strategiepapier
3286,propos:contain:white:extent:drawn:second:report:committe:independ:expert:possibl:commiss:equip:optimum:organis:structur:oper:method:fulfil:best:abil:task:assign:treati:encourag:exceed:limit:prerog:defin:treati:case:past,weißbuch
3287,area:huge:inflam:headlin:need:tackl:issu:serious:continu:larg:euroscept:public:repres:heaton-harri,zeitungsüberschrift
3288,have:read:morn:countri:say:french:presid:mistaken:poland:spain:vote:weight:presid:fact:offer:apolog:problem:emerg:numer:embarrass,presse
3289,effort:draft:better:legisl:coincid:prepar:white:better:manag,weißbuch
3290,issu:absolut:crucial:consult:reform:disciplinari:procedur:forward:vice-presid:kinnock:novemb:ignor:postpon:respons:later:date,konsultationspapier
3291,end:thank:rapporteur:speaker:hope:continu:count:work:cooper:subject:come:discuss:white:transport,weißbuch
3292,start:millennium:women:fight:right:particip:capitalist:right:social:gave:begin:centuri,sozialismus
3293,rise:tragedi:dover:gibraltar:situat:immigr:regular:spain:belgium:franc:hunger:strike:order:obtain:recognit,papier
3294,hand:mad:start:punish:solidar:pressur:group:church:polit:refuge:worker:employ:long:period:member:correct,papier
3295,indic:green:secur:suppli:kyoto:commit:issu:commiss:decemb:energi:effici:energi:save:contribut:energi:polici:kilowatt:save:equival:need:produc:kilowatt,grünbuch
3296,later:year:commiss:import:contribut:white:european:govern,weißbuch
3297,item:report:sacconi:behalf:commiss:environ:public:health:consum:polici:commiss:green:environment:issu:pvc,grünbuch
3298,european:parti:christian:democrat:european:democrat:welcom:green:favour:integr:approach:hand:protect:environ:health:guarante:smooth:oper:intern:market:whilst:take:account:interest:employ,grünbuch
3299,weak:point:green:mention:product:cadmium:lead:industri:actual:use:rare:pvc:product,grünbuches
3300,opinion:green:off-limit:possibl:ignor:wish:sound:basi:decid:comprehens:strategi,grünbuch
3301,ladi:gentlemen:white:common:transport:polici:soon:enabl:renew:debat:sustain:develop,weißbuch
3302,stuck:airport:baggag:gone:flight:delay:cannibalis:piec:tell:right:warsaw:convent,zettel
3303,conclus:hope:regul:actual:lead:new:approach:institut:european:union:just:question:commit:word:overcom:exist:difficulti:awar,papier
3304,presid:teach:learn:knowledge-bas:societi:citizen:societi:european:valu:similar:pompous:express:dubious:import:sprinkl:liber:report:discuss:bid:conceal:real:substanc:reactionari:anti-educ:reform:educ:system:advoc:white,weißbuch
3305,view:upheld:green:corpor:social:respons:current:prepar:employ,grünbuch
3306,let:say:quit:clear:principl:green:base:relat:corpor:social:respons:corpor:social:complianc:current:legisl:taken:grant,grünbuch
3307,question:rais:public:debat:trigger:green:june:mobilis:intern:monitor:independ:intern:bodi:conjunct:govern:organis:specif:object:assess:intern:level:refer,grünbuch
3308,fishermen:allow:catch:tonn:fish:fish:simpli,papier
3309,rememb:expens:agreement:mauritania:agreement:moroccan:agreement:disappear:simpli:result:known:fish,papierfisch
3310,enforc:legisl:great:concern:amount:rule,papier
3311,presid:wish:consid:perfect:polish:commiss:work:settlement:consum:disput:specif:requir:cross-bord:solut,arbeitsdokument
3312,rapporteur:resolut:opportun:deal:green:commiss:communic:result:consult,grünbuch
3313,right:asylum:respect:human:traffic:effect:combat:freedom:movement:polici:regularis:posit,papier
3314,limit:detent:except:case:maximum:period:inadequ:recommend:maintain:criminalis:asylum:seeker,höchstdauer
3315,commiss:green:reform:cfp:contain:propos:receiv:widespread:support:industri:maintain:-mile:limit:protect:in-shor:fisheri:preserv:success:conserv:zone:shetland:box:maintain:concept:relat:stabil:limit:access:north:sea,grünbuch
3316,real:problem:legal:practic:countri:sudan:differ:accept:legal,papier
3317,piec:legisl:direct:eec:minimum:set:inform:registr:motor:vehicl:doe:includ:specif:characterist:replac:tyre,zulassungsdokumente
3318,third:question:word:worth,papier
3319,know:safeguard:appli:practic,papier
3320,need:willing:repeat:postpon:commiss:reform:white:studi:know:need:differ:administr,weißbücher
3321,white:good:govern:stand:administr:reform,weißbuch
3322,signific:white:put:context:interplay:european:institut,weißbuch
3323,digniti:individu:upheld:sole:basic:law:social:relat,papier
3324,behalf:support:inclus:matter:green:discuss:corpor:social:respons,grünbuch
3325,diamantopoulou:firm:expect:commiss:submit:green:year:issu:bulli:work:develop:programm:sustain:impact,grünbuch
3326,white:valuabl:instrument:provid:parliament:show:willing:specifi:substanti:organis:reform:enabl:reconstruct:reviv:european:democrat:citizenship,weißbuch
3327,white:say:did:commission:prodi:morn:commiss:consult:region:local:govern:earli:policy-form:seek:legisl:local:knowledg:effect:deploy:implement,weißbuch
3328,regard:european:parliament:commiss:partner:construct:europ:rival,weißbuch
3329,subject:law:minor:languag:slovakia:offici:posit:foreign:ministri:slovak:republ:sent:slovak:ambassador:brussel:understand:law:minor:languag:slovakia:give:minor:right,außenministerium
3330,white:european:transport:polici:view:approv:septemb:pay:attent:sensit:area:especi:mountain:region:framework:polici:charg:fund:infrastructur:polici:trans-european:transport:network,weißbuch
3331,week:commiss:publish:welcom:white:european:govern:thrust:reflect:need:institut:listen:dictat,weißbuch
3332,current:draft:countri:strategi:outlin:sector,strategiepapier
3333,reform:vital:just:look:good:realist:applic,papier
3334,road:tunnel:accid:increas:recent:month:make:particular:urgent:safeti:measur:delay:white:vagu:propos,weißbüchern
3335,rememb:case:talk:fish:state:fish:realli:exist:unlik:case:northern:agreement:resourc:poor:real:fish:opportun:avail:way:expens:agreement:seneg,paper
