id,phrase,classes
776,welcom:agreement:parti:resum:negoti:comprehens:settlement:cyprus:problem:framework:secretary-gener:good:offic,vermittlungsbemühung
777,european:commiss:grant:financi:assist:organis:american:state:haiti:sum:eur:million,mission
778,point:outset:spanish:author:consid:assist:necessari:technic:assist:head:turkey:relat:case:consid:player:oper:tangl:legisl:maritim:traffic:met:oblig:compani:author:captain,wirrwarr
779,congratul:prodi:have:accomplish,auftrag
780,reduc:appropri:expens:secretari:allow:translat:interpret:cost:expenditur:publish:inform,dienstreise
781,special:cours:sent:turkey:necessari,sondermissionen
782,basi:opinion:report:osc:elect:observ,osze-wahlbeobachtungsmission
783,provid:half:observ,mission
784,commit:respect:human:right:conspicu:associ:althea:concern:treatment:prison:detain,althea-mission
785,last:point:numer:list:parliament:regret:approxim:eur:million:offici:earmark:cost:cover:communiti:budget,mission
786,clear:osc:elector:observ:report:grave:realli:systemat:irregular:result:offici:announc:correspond:ukrainian:elector:want:follow:commiss:accept:result:elect,osze-wahlbeobachtungsmission
787,council:consid:deploy:expand:darfur:eu-l:negoti:parti:polit:solut:darfur:offer:opportun:comprehens:solut:darfur:conflict,au-mission
788,sad:visibl:democraci:activ:new:neighbourhood:short:observ:member:european:parliament:undertaken:recent:ukrain,beobachtungsmissionen
789,lot:develop:participatori:democraci:foster:inform:pluralist:discours:civil:societi:target:freedom:associ:freedom:express:independ:press:broadcast:unimped:access:internet:elect:observ,wahlbeobachtungsmissionen
790,saw:overal:pictur:report:osc:elect:observ,wahlbeobachtungsmission
791,surpris:discov:mep:rapporteur:organis:observ:financ:european:parliament:offici:parliamentari:committe:twice:year,mission
792,european:union:contribut:elect:account:overal:budget:alloc:prepar:observ:present:burundi:legisl:elect:take:juli,wahlbeobachterdelegation
793,presid:member:council:commiss:ladi:gentlemen:outcom:referendum:power:impact:polit:debat:psycholog:comment:forc:wonder:need:european:institut:remark:peac:carri:europ:complet,friedensmission
794,public-servic:defin:clear:precis:separ:account:public-sector:oper:involv:commerci:activ:rule:transpar,öffentlich-rechtliche
795,believ:sensit:maintain:employ:level:joint:commiss:parliament,aufgabe
796,line:standard:practic:osc:region:european:union:elect:observ:deploy:elect:azerbaijan,wahlbeobachtermission
797,european:democrat:republ:congo,eu-missionen
798,note:wide:support:continu:prudent:manag:access:combin:histor:european:integr:peac:democraci:progress:consider:citizen:legitim:concern:absorpt:capac:union,auftrag
799,european:union:start:strateg:dialogu:unit:state:east:asia:address:secur:concern:partner:inform:carri:japan:south:korea:australia:new:zealand:explain:posit,informationsreise
800,pay:tribut:mrs:stenzel:colleagu:interest:dprk,mission
801,recent:echo:evalu:conclud:nutrit:requir:today:met:satisfactori:degre:delay:implement:aid,echo-bedarfsprüfung
802,presid:pass:resolut:exact:year:respect:problem:discuss:fact-find:european:parliament:vojvodina:implement:result:resolut,erkundungsmission
803,view:guarante:elect:carri:accord:intern:standard:commiss:just:decid:send:elector:observ:work:begin:constitut:referendum:decemb:continu:end:elector,wahlbeobachtungsmission
804,rule:law:iraq:eujust:lex:reach:end:mandat:end:june,mission
805,told:yesterday:iranian:children:televis:programm:show:palestinian:children:wear:suicid:belt:speak:set:iranian:children:exampl:encourag:volunt:sort:suicid,selbstmordaktion
806,confer:reveal:determin:choos:differ:develop:path:focus:altern:energi:energi:save:road:multilater:cooper:make:import:world:caught:environment:crisi:contradict:aris:increas:mark:inequ,mission
807,high:tens:situat:help:eritrea:evict:member,un-mission
808,request:stage:regionalis:deleg:establish:belarus:head:chargé:affair:head:kiev,delegationsleiter
809,european:union:support:palestinian:elect:biggest:elect:observ:observ:includ:colleagu,wahlbeobachtungsmission
810,visit:rafah:border:cross:say:general:pistolesi:team:border:assist:excel:job,eu-mission
811,fact-find:doubtless:good:idea:recommend:european:parliament:repres:sent:countri:soon:possibl:agreement:reach:cambodian:govern,erkundungsmission
812,join:congratul:elect:observ:general:activ:palestinian:region:job:particular:difficult,eu-wahlbeobachtungsmissionen
813,say:meet:candid:chang:reform:parti:histori:prove:right:palestinian:popul:vote:favour,mission
814,madam:president-in-offic:permit:address:aspect:great:signific:area:issu:european:union:congo,mission
815,propos:human:right:council:attempt:creat:institut:react:rapid:crise:world:activ:simpli:send:symbol:countri:subject:critic,un-mission
816,similar:given:reconcil:leader:trade:union:conceal:beneath:titl:citizen:europ:major:irreconcil:class:differ:capitalist:work:class,auftrag
817,gave:live:know:suicid:fellow:mankind:greater:good:countrymen:countrywomen:took:took:danger:task:board,himmelfahrtskommando
818,presid:ladi:gentlemen:behalf:green:european:free:allianc:european:parliament:stress:deni:parliament:discharg:ferber:propos:send:clear:polit:messag:want:gain:month:investig:matter:thorough:fact-find:work:detail:build:strasbourg:fine:tooth:comb,eruieren
819,intern:observ:analys:diplomat:prais:qualiti:man:stand:word:doe:speak:say:think,mission
820,europ:main:compli:promot:intern:law:humanitarian:principl:underpin,hauptaufgabe
821,presid:treati:amsterdam:state:european:communiti:support:equal:right:men:women:implement:common:polici:fund:defin:articl,gleichstellung
822,consequ:tell:deleg:short-:long-term:regard:elect,mission
823,declar:accomplish:order:save:money:prove:cost:carri,mission
824,promin:isra:analyst:describ:complet:failur,eu-mission
825,remain:parliament:support:request:come:mauritanian:author:elect:observ:sent:commiss:mauritania:forthcom:elect:legisl:municip:elect:novemb:presidenti:elect:march,wahlbeobachtungsmission
826,context:deploy:elector:observ:mission:forthcom:elect:foreseen:evalu:commiss:week,evaluierungsmission
827,elector:observ:abli:led:colleagu:general:morillon:work:commend:preliminari:report:polit:assess:parliament:make:similar:guard:draw:conclus:hous,wahlbeobachtungsmission
828,tonight:want:simpli:repeat:close:statement:commiss:week:say:redoubl:effort:insist:european:union:neutral:european:observ:specif:task:monitor:alleg:bias:democrat:republ:congo,eu-beobachtungsmission
829,presid:observ:first-round:poll:day:pass:surpris:smooth:given:enorm:task,beobachtungsmission
830,pure:simpli:right:way:forward,un-mission
831,constitut:forc:constitut:includ:minist:foreign:affair:allow:decis:qualifi:major:enabl:council:countri:carri:carri:member:state,mission
832,need:signific:extend:mean:danger:particular:troop:ground,mission
833,suggest:close:seal:lebanese-syrian:border:send:monitor:sent:serbia:republika:srpska:mid-,eu-Überwachungsmission
834,repres:peacekeep:forc:withdraw:countri:septemb:tamil:tiger:unabl:guarante:secur,uno-friedensmission
835,turkey:strateg:signific:illustr:decis:unifil:lebanon,unifil-mission
836,believ:essenti:public:servic:task:postal:administr:preserv:left:mean:accomplish,aufgaben
837,prefer:renunci:dispel:idea:common:need:serv:unit:nation:peace-keep:begin:equip:intellectu:resourc:common:secur:think:draw:conclus:defenc,friedensmission
838,think:report:public:televis:ignor:fund:method:guarante:exist:public:televis:balanc:vast:televisu:panorama:constitut:privat:public:televis:accomplish:real:public:servic,auftrag
839,wide:acknowledg:broad:paramet:solut:identifi:set:idea:elabor:good:offic:unit:nation:secretary-gener,vermittlungsmission
840,tell:primari:observatori:know,auftrag
841,today:continu:presenc:isra:armi:hebron:increas:colon:palestinian:territori:open:tunnel:esplanad:mosqu:east:jerusalem:clear:symbol:difficulti:peac:have:struggl:achiev:european:ministeri:troika,mission
842,wish:contribut:defenc:renew:public:enterpris:proper:fulfil:public:servic:respond:interest:consum:worker:allow:harmoni:region:develop:encourag:cooper:european:union,dienstleistungsauftrag
843,addit:program:taci:programm:cancel,planungsmissionen
844,support:commiss:presidency-in-offic:irish:presid:taken:initi:send:fact-find:belarus,unterrichtungsmission
845,expert:visit:hondura:begin:studi:aid:option:assur:govern:determin:appropri:measur:separ:children:adult:prison:provid:special:institut:children:safe:physic:abus,expertendelegation
846,realli:tell:exact:carri:success,mission
847,angl:continu:council:decis:employ:extent:base:principl:relat:stabil:succeed:fulfil:distribut:resourc:object:import:fail:today,aufgabe
848,respect:thing:stress:valu:sent:angola:soon:session:acp:joint:assembl:enabl:insid:problem:angola:face:tragic:block:peac,mission
849,individu:deleg:suspicion:hostil:embassi:deleg:european:commiss,mission
850,septemb:project-apprais:conclud:project:specif:featur:river:stabil:tree-plant:pasture-grow:benefici:impact:environ,mission
851,point:fact-find:sent:european:union:conclud:referendum:declar:illeg:constitut:did:establish:adequ:separ:power:proper:control:balanc,untersuchungsgruppe
852,futur:intervent:petersberg:need:new:strike:forc:new:ship:new:satellit:futur:aircraft,petersberg-aufträge
853,madam:presid:ladi:gentlemen:modest:request:follow:mrs:bonino:afghanistan:debat:organ:listen:direct:hear:impress:particular:felt:hour:spent:sheet:metal:prison:taliban,mission
854,madam:presid:octob:unit:nation:human:right:call:headquart:consult,beratschlagung
855,emphas:measur:carri:appeal:presid:kabila:cooper:fulli:inquiri:permit:unlimit:uncondit:access:interior:countri,uno-untersuchungskommission
856,commiss:regret:construct:dialogu:start:troika:kinshasa:continu:meet:foreign:affair:minist:karaha:brussel:follow:result,mission
857,european:parliament:deleg:respons:overse:relat:countri:eastern:europ:recent:visit:tirana:opinion:undertook:extrem:success:albania:framework:fourth:intergovernment:meet:european:parliament:albanian:parliament,mission
858,behalf:hope:annan:success:hope:reflect:rectifi:inadequaci,annan-mission
859,know:seek:disarm:iraq:arm:condemn:iraqi:exploit:kuwait:doubl:protector:impos:lebanon:awar:unscom:eye:observ:american:ventur:tool:unit:nation:current:embargo:futur:war:influenc:influenc:ordinari:charg:alli:unit,mission
860,presid:just:sent:high-level:south-east:asian:countri:correct:misunderstand:extent:europ:role:deal:situat:help:prepar:summit:messag:subject,delegation
861,awar:niño:human:respons:high:asian:contin:regard:brazilian:author:delay:arriv:unit:nation:oper:day,abordnung
862,increas:number:european:communiti:monitor:albanian:border:kosovo:place:monitor:macedonia,beobachter
863,request:commission:send:signal:luanda:conflict:allow:break:second:round:elect:especi:say:profit:oil:spent:arm:angoles,mission
864,year:assess:took:relev:organis:current:tri:determin:best:method:implement:specif:programm:humanitarian:food:develop:aid:present:commiss:council:minist,evaluierungsmission
865,need:strengthen:democrat:institut:russia:particular:guarante:rule:law,rechtsstaatlichen
866,current:american:special:envoy:holbrook:consult:secur:council:report:tabl:unit:nation:secretary-gener:prepar:nato:possibl:air:strike:forthcom:meet:contact:north:atlant:council:meantim:abund:clear:belgrad:intern:communiti:patienc:run,mission
867,amsterdam:treati:ratifi:member:state:theori:provid:mean:undertak:peace-enforc:peace-keep:humanitarian:petersberg:option:give:western:european:union:conting:nato:troop:mandat:undertak:kind,mission
868,eldr:union:wider:deeper:polit:social:econom:institut:capabl,aufgabe
869,light:new:develop:initi:wye:plantat:agreement:impress:gain:middl:east:president-in-offic:council:identifi:number:urgent:task:need:address:opportun:need:taken:order:support:peac:enhanc:european:presenc:region:term:middl:east:peac,nahost-reise
870,accept:polit:strong:europ:posit:resolv:region:crise:undertak:petersberg-typ:way:enabl:member:state:european:union:particip:resolv:close:conjunct:atlant:partner,petersberg-aufgaben
871,troika,troika-mission
872,consid:conduct:joint:unit:nation:jame:baker,mission
873,disast:osc:fail:part:given:adequ:militari:protect,osze
874,consist:entir:thrust:ten:polici:develop:real:network:focus:increas:connect:point:access:main:arteri:simpli:tradit:stretch:infrastructur,ten-politik
875,arcobaleno:launch:italian:govern:met:approv:activ:support:public:civil:societi:countri:spring:remark:way,regenbogen-mission
876,believ:commiss:mistak:accept,aufgaben
877,certain:opinion:happi:hear:new:intergovernment:confer:launch:cologn:council:june:includ:mandat,aufgabe
878,confer:treati:amsterdam:oppos:form:discrimin:women:just:vagu:hope,auftrag
879,task:need:attend:djakarta:matter:urgenc:anticip:arriv:peacekeep:east:timor:immedi:halt:wrath:militia,uno-friedenstruppe
880,presid:first:member:parliament:sent:observ:elect:timor:tell:wit:understand:happen:timor,zeugenbericht
881,extens:mandat:osc:term:financ:personnel:check:serious:request:kinnock:assign:patten:report:committe:foreign:affair:result:verif:reach:conclus,osze-mission
882,press:arrang:aid:agenc:visit:area:assess:need:ground:hope:come:day,krisengebiet
883,argu:strong:aid:assess:allow:ingushetia:rapid:possibl,inguschetien
884,incident:afternoon:news:agenc:report:world:bank:calcul:usd:million:usd:million:need:medium-term:reconstruct:ruin:east:timor:seek:fund:donor:tokyo:month,reise
885,octob:travel:kosovo:commission:patten:gave:opportun:meet:polit:leader:communiti:repres:unit:nation:kosovo:kfor:intern:secur:forc:kosovo,mission
886,necessari:moscow:observ:case:interven:polit:dialogu:declar:polit:case:alexand:nikitin:final:releas,eu-mission
887,indic:contamin:kosovo:btf:fact-find,kontamination
888,desk:assess:coupl:fact-find:report:conclud:risk:limit:area:target,sekundäruntersuchungen
889,fulli:support:effort:unit:nation:intern:secur:forc:kosovo:prevent:outbreak:violenc:minor:protect:popul:threat,mission
890,impress:european:parliament:final:push:convinc:cuban:friend:come:forward:mechan:cooper:european:union,mission
891,respons:author:western:countri:need:clear:unit:nation:committe:success:complet:embargo:lift:normal:trade:relat:resum,mission
892,extrem:complic:undertak:succeed:clear:relat:institut:high:level:cultur,auftrag
893,elig:voter:identifi:thank:effect:minurso,mission
894,clear:end:unit:nation:embargo:lift:just:suspend:lift,mission
895,support:propos:lukin:co-presid:interparliamentari:deleg:european:parliament:russian:duma:send:fact-find:chechnya:gather:inform:ground,mission
896,context:activ:jrcs:intend:conform:increas:protect:nuclear:safeti:provid:scientif:technic:assist:compet:directorates-gener,auftrag
897,vote:ferber:report:budget:let:opportun:pass:protest:strongest:term:describ:blackmail:practis:categori:offici:junior:voluntarili:compel:transfer:luxembourg:brussel:pretext:brussel:strasbourg:busi:work:day:year,mission
898,unit:state:great:britain:sent:forc:unit:nation:order:guarante:safeti:evacu,mission
899,presid:remain:faith:letter:spirit:treati:especi:articl:treati:good:reason:rememb:articl:guarante:specif:natur:public:servic,herausstellt
900,background:commiss:welcom:conclus:recent:european:parliament:kosovo,mission
901,meet:chancellor:organis:american:state:ottawa:have:heard:report:elector:head:eduardo:stein:decid:send:new:includ:canadian:minist:foreign:affair:secretary-gener:organis:american:state:order:ensur:govern:peru:adopt:necessari:measur:re-establish:democrat:legal,mission
902,statement:june:european:union:stress:support:peru,mission
903,accord:report:head:scope:posit:develop:zimbabw:polit:econom:social:field,delegationsleitung
904,presid:commission:speak:english:distast:languag:french:swedish:work:languag,mission
905,continu:work:ground:schori:request,schori
906,joint:report:produc:request:headquart:initi:head,missionsleiter
907,case:hope:give:good:foundat:start:work:budget:contribut:establish:budget:respect:prioriti:institut:satisfactori:term:joint:fulfil:respons:europ:peopl,aufgabe
908,organis:fulfil:opinion:mean:light:flexibl:structur,aufgabenstellung
909,did:dutch:chef:andr:bolhui:nicknam:olymp:game:atlanta:olymp:war:probabl:game:involv:thousand:polic:hostil:atmospher:american:public:media:creat:regard:oversea:sportspeopl,mission
910,case:view:fail,auftrag
911,equal:intent:doe:wish:requir:pay:financi:contribut:divid:state:particip:war,aufgabe
912,echo:arrang:monday:sent:initi:assess:need:regard:cooper:donor:local:author,delegation
913,vital:deal:aid:opportun:order:gap:emerg:long-term:aid:commiss:lose:send:studi:assess:reconstruct:renov:need:situ,studienmission
914,decid:observ:elect:exploratori:need:assess:rule,bedarfsermittlungsmissionen
915,situat:-year-old:conflict:current:deadlock:larg:result:morocco:block:valid:elector:list:establish:minurso:unit:nation:referendum:western:sahara:risk:arm:hostil:flare:overnight,minurso
916,moral:ethic:duti:ensur:prepar:futur:like:rapid:reaction:forc,einsatz
917,second:prepar:launch:technic:assist:move:ahead:project:identif:north:korea:expect:short:order:agre:design:pilot:project:north:korean:author:close:eur:million:aim:particular:train:offici:key:ministri:basic:institut:build,projektfindungsmission
918,main:serv:coordin:nation:agenc:ensur:recognis:refer:role:provid:scientif:evalu:prevent:risk:suffici:publicis,hauptaufgabe
919,concret:european:food:author:oper:cover:real:detail:knowledg:farm:scatter:european:union,auftrag
920,mandat:requir:léotard:offer:advic:support:european:union:current:dialogu:close:liais:repres:presid:commiss:macedonia:head:member:state:european:observ,missionsleitern
921,european:union:observ:elect:extrem:posit,mission
922,madam:presid:ask:support:support:hous:nassauer:organis:come:day,mission
923,encourag:applic:countri:respect:human:right:fundament:liberti:taliban:regim:refus:acknowledg:propos:led:commission:patten:troika,mission
924,juli:assess:western:uzbekistan:attribut:absenc:water:fundament:structur:problem:irrig:crop:polici,westusbekistan
925,govern:fail:primari:serv:general:interest,aufgabe
926,member:respond:appeal:support:effort:overcom:difficulti:send:thing:invest:korea,delegation
927,member:state:union:european:commiss:coordin:decis:support:intern:effort:favour:safia:husaini:accord:meet:organis:european:union:head:abuja:januari,missionschef
928,obvious:support:initi:propos:high:commission:human:right:mari:robinson:look:human:right:situat:recommend:appropri:necessari:protect:human:right:accord:intern:standard,mission
929,furthermor:begin:march:troika:union:head:moscow:represent:russian:feder:deputi:foreign:minist:gusarov:express:union:concern:human:right:situat:region,missionschef
930,ilo:februari:deni:access:aung:san:suu:kyi:special:envoy:strong:criticis:slow:progress:dialogu,ilo-mission
931,reaffirm:union:support:special:envoy:secretary-gener:unit:nation:razali:ismail,mission
932,lent:polit:weight:diplomat:effort:rang:presid:declar:contact:parti:involv:support:general:zinni:week:cours:support:region:american:secretari:powel:visit:ground:take:today,mission
933,stress:high-level:immigr:asylum:agre:send:expert:morocco:assess:border:control:programm,expertenmission
934,expert:met:wide:rang:central:local:govern:repres:ngos:oper:area,expertenmission
935,diplomat:mission:member:state:commiss:deleg:new:delhi:sent:fact-find:gujarat:assess:situat:ground,erkundungsmission
936,heard:accus:indian:media:indian:human:right:commiss:gujarat:author:complac:handl:hindu:rioter,mission
937,presid:cours:past:year:osc:belarus:impress:work:imposs:circumst,osze-mission
938,obstinaci:unit:left:pursu:goal:regardless:advers:consequ:exampl:connect:second:referendum:ratif:nice:treati:ireland:referenda:access:countri:consid:fact:absolut:compet:field:thank:principl:subsidiar:point:mind:regrett:confus:sens,diesbezügliches
939,presid:president-in-offic:commission:ladi:gentlemen:unit:state:decis:distanc:intern:crimin:court:announc:sunday:secur:council:henceforth:particip:militari:personnel:grant:immun:reinforc:impress:area:unit:state:adopt:critic:stanc:institutionalis:intern:polit:european:union,un-missionen
940,mean:practic:given:go-ahead:specif:oper:undertaken:balkan:polic:bosnia:task:forc:fox:fyrom,polizeimission
941,regard:cours:exhaust:polit:diplomat:commerci:avenu:presid:guarante:free:access:unrestrict:uncondit:unit:nation:inspector:fulfil:verifi:weapon:mass:destruct,mission
942,socialist:support:idea:send:parliamentari:address:fellow:member:support:democrat:elect:institut:meet:polit:forc:côte:ivoir,mission
943,activ:diplomat:effort:send:parliamentari:shall:begin:work:madam:presid:tomorrow,mission
944,let:iran:readi:discuss:human:right:issu:includ:individu:case:preliminari:condit:express:talk:eu-iran:human:right:exploratori:expert:begin:month,mission
945,context:ask:council:commiss:offer:polit:back:osc:chechnya,osze-mission
946,commiss:believ:presenc:elect:observ:serv:enhanc:democrat:pakistan,eu-wahlbeobachtungsmission
947,critic:pakistan:exceed:mandat:arriv:earli:interf:intern:affair:countri:analys:overal:elect:framework:groundless,mission
948,prematur:carri:commiss:convinc:necessari:preparatori:measur,vorbereitenden
949,reason:assum:worthwhil,reisen
950,council:express:appreci:role:turkey:assum:lead:nation:intern:peacekeep:forc:commend:germani:netherland:agre:command:saf:month:wish:success:difficult,auftrag
951,draw:attent:statement:success:presid:european:union:april:octob:leader:decemb:high:repres:decemb,delegationsführern
952,saddam:hussein:claim:europ:divid:support:contin,reise
953,decid:precondit:time:composit:determin:immedi:futur:meantim:close:contact:maintain:main:protagonist:main:counterpart,delegation
954,presid:unoffici:deleg:iraq:member:makhmour:northern:iraq:iraqi:sovereignti:close:autonom:kurdish:zone,aufenthalt
955,futur:mark:charact:civil:militari:oper:crisis-hit:region:european:union:polit:humanitarian:commit:crisi:oper:involv:reconstruct:develop,eu-missionen
956,militari:presenc:necessari:deliv:secur:atmospher:carri:task:weapon:collect:train,eu-mission
957,involv:right:understood:men:includ:command,mission
958,third:turn:cost:question:civilian:militari:side,operation
959,januari:year:echo:carri:iraq:assess:situat:prepar:possibl:oper,reisen
960,commiss:exampl:bankrol:polic:support:post-conflict:situat:bosnia:herzegovina:januari:european:union:took:polic:unit:nation:arrang:train:border:servic:uncontrol:mass:migrat:generat:conflict:help:re-establish:administr:structur:countri:emerg:crise:seen:balkan:afghanistan:today,polizeimission
961,substanc:report:warrant:support:base:fundament:point:consensus:european:parliament:union:citizen:specif:respect:principl:unit:nation:charter:intern:law:framework:common:extern:polici:guidelin:encompass:secur:defenc:polici:need:accept:joint:european:respons:field:secur:defenc:polici:start:militari:support:humanitarian:aid:conflict:prevent:resolut:maintain:transatlant:relat:multilater:approach,hilfseinsatz
962,famous:petersberg-typ:forc:stand,petersberg-truppe
963,follow:definit:method:fund:decid:guarante:accord:specif:territori:legal:constitut:requir,aufgaben
964,clarif:monetari:polici:vital:europ:doe:want:suffoc:formal:stabil:ultim:unproduct,auftrag
965,elect:observ:dealt:formid:challeng:long:deploy:challeng:work:complex:countri:challeng:deal:difficult:elect:day,wahlbeobachtungsmission
966,declin:view:hedg:conclus:elect:observ:polit:consider,wahlbeobachtungsmissionen
967,afford:wait:unilater,unilateralen
968,carri:itali:countri:current:hold:council:presid:call:strengthen:overal:programm:european:presid,reise
969,concern:specif:question:public:work:studi:commiss:confirm:cours:regular:schedul:on-the-spot:control:concern:egnatia:project:co-financ:trans-european:network:ten-t:structur:fund:issu:identifi:practic:greec:award:studi:contract:compat:public:procur:rule:requir:clarif,stichprobenkontrolle
970,resolut:doe:allud:aid:econom:reconstruct:countri:give:attent:financ:african:forc:work:restor:maintain:peac:despatch:european:senior:militari:offici:meet:counterpart:burundi:regular:armi,mission
971,possibl:organis:carri:joint,mission
972,end:polit:leader:kosovo:work:close:unit:nation:kosovo:kfor:protect:right:section:popul:includ:member:minor:communiti,mission
973,offic:democrat:institut:human:right:osc:establish:elector:observ:parliamentari:elect,delegation
974,tell:truth:particular:optimist:success:josef:stalin:said:vote:count:count:vote:decis:taken:vote:count,mission
975,militari:activ:polic:monitor:card:develop:programm:complement,eu-Überwachungsmission
976,turn:case:keyston:nicolaï:refer:step:forward:polit:speak:expressli:call:bosnian:govern:invit:undertak,mission
977,militari:peacekeep:aegi:union:decemb,friedensmission
978,coordin:coher:approach:includ:stabilis:associ:hope:progress:view:disconcert:fact:point:outstand,mission
979,written:step:prepar:bosnia:herzegovina:eventu:access,mission
980,declar:commiss:decis:organis:code-nam:althea:send:expeditionari:forc:soldier:bosnia-herzegovina:order:chang:guard:order:replac:occupi:militari:forc:usa:nato:confirm:aggress:imperialist:charact:identif:strategi:usa,mission
981,lech:wałęsa:journey:ukrain:solidar:proof,mission
982,presid:month:pass:drew:parliament:attent:fact:septemb:adopt:resolut:state:fact-find:sent:vojvodina:report:act:violenc:nation:minor,mission
983,european:union:make:grave:error:year:promis:turkey:turn:round:sudden:say:turkey:take:serious,aufgabe
984,nonetheless:commiss:action:characteris:inertia:strateg:polit:approach:fail:new:paramet:account:accomplish:presid:commiss,auftrag
985,oper:althea:work:success:ongo:exampl:solid:progress,mission
986,council:repeat:recent:occas:meet:novemb:confirm:readi:continu:provid:support:deploy:term:financ:logist:materi:personnel:request,mission
987,want:help:integr:polic:train:train:connect:justic:rule:law:order:enhanc:institution-build,mission
988,robust:intern:observ:invit:arrest:remain:intern:journalist,beobachterdelegation
989,present:make:prepar:exploratori:technic:lebanon,sondierungsmission
990,michel:said:clear:free:elect:held:lebanon:type:pressur:polit:pleas:commission:comment:effect:technic:sent:lebanon:view:prepar:european:union:elector:observ,wahlbeobachtungsmission
991,real:european:research:council:independ:scientif:evalu:autonom:oper:adequ:fund,aufgabe
992,said:michel:know:want:success:conduct:peac:africa:peac:chanc:manag:break:suppli:line:weapon:weapon:develop:countri:weapon:poor,friedensmission
993,democrat:credenti:republ:kyrgyzstan:improv:interim:govern:appli:recommend:final:report:osc:offic:democrat:institut:human:right:publish:march:year,abschließenden
994,day:remembr:new:bid:work:build:better:world:world:peac:freer:world,auftrag
995,deepen:cooper:field:communiti:elect:observ,wahlbeobachtungsmissionen
996,democraci:defeat:terror:mere:contain:tame,auftrag
997,cohes:polici:exampl:substanti:save:propos:overal:balanc:remain:balanc:compel:imper:commit:new:resourc:wake:enlarg:need:respect:fact:cohes:polici:work:union,gesamtgleichgewicht
998,role:peac:conflict:manag:need:enhanc,friedensmission
999,instead:support:given:osc:odihr:elect:observ:deploy,odihr-wahlbeobachtermission
1000,lisbon,aufgabe
1001,thank:financ:european:union:peac:facil:african:union,mission
1002,commiss:send:exploratori:report:advis:send:elect:monitor:number:condit:met:govern:second:consensus:exist:main:polit:parti:respect:result:elect:real:progress:commit,wahlbeobachtermission
1003,commiss:work:factor:humanitarian:effort:reconstruct:effort:institut:build:trade:question:surround:democraci:human:right:militari:peacekeep:elect:observ,wahlbeobachtung
1004,european:commiss:plan:support:contribut:eur:million:total:budget:result:encourag,mission
1005,report:month:hungarian:human:right:foundat:report:fact-find:base:vojvodina:end:januari:fewer:new:incid:taken:minor:specif:target,erkundungsmission
1006,evalu:mean:downgrad:improv:univers:make:provis:fulfil:social:increas:profit:capit:opportunist:studi:research:subject:tailor:market,mission
1007,row:mrs:ferrero-waldn:commission:foreign:affair:esteem:high:repres:common:foreign:secur:polici:solana:round:cap:hand:rais:money:vital:peac:courag:discuss:matter:suffici,friedensmission
1008,consequ:commiss:devoid:resourc:fund:citizenship:polici:exampl:youth:educ:research:cultur:globalis:adjust:fund:union:extern:commit:peac:measur:combat:prolifer:weapon:mass:destruct,friedensmission
1009,osc:council:europ:sent:fulli:fledg:observ:condit:ground:did:permit:did:send:eight-memb:fact-find,untersuchungskommission
1010,enhanc:societi:posit:attitud:life:encourag:women:miss:renounc:beauti:joy:life:motherhood:bring,mission
1011,exampl:border:assist:moldova:ukrain:commiss:fund:deploy:mobil:team:provid:advic:on-the-job:train:moldovan:ukrainian:border:custom:offici,mission
1012,did:yesterday:today:donor:meet:consider:conclus:european:union:elect:observ:elect:fail:respect:principl:genuin:democrat:elect:highlight:reason:failur,wahlbeobachtungsmission
1013,facilit:access:eu-:mean:success:combin:histor:reunifi:european:contin:take:care:practic:consider:concern:citizen:today,aufgabe
1014,thank:repres:polit:group:particip:observ:spent:ukrain:recent,beobachtungsmission
1015,european:union:intern:player:crucial:protect:human:right:strengthen:democraci:ensur:globalis:actual:mean:achiev:social:cohes,mission
1016,european:union:role:general:context,aufgabe
1017,niger:delta:crisi:novemb:regular:visit:head:organis:area:niger:delta:northern:state:middle-belt:state,eu-missionschefs
1018,limit:soldier:involv:troop:necessari:protect:east:timor:weari:cathol:popul:social:unrest:conflict,erschöpfte
1019,avoid:situat:member:have:just:minut:deal:imposs,aufgabe
1020,awar:biggest:militari:european:union:undertaken:repres:challeng:term:polit:credibl:addit:role:peac:keeper:area:affect:direct:union:opportun:support:diplomat:region:relaunch:peac:israel:palestin,militärmission
1021,have:seen:tell:hous:berisha:govern:get:stuck:prioritis:intern:secur:programm:make:cooper:arrang:europ:exampl:polic:project:pameca:polic:assist:albania:custom:justic:project:parliamentari:level:support:given:stabil:pact:south-eastern:europ:special:coordin:erhard:busek,pameca
1022,express:wish:parliamentari:soon:visit:region:carri:concern:balanc:contribut:activ:seek:peac:solut:good:region:affirm:intransig:intoler:messag:hatr:display:bind:human,mission
1023,accord:chines:european:union:august:news:bulletin:chines:enjoy:extens:freedom:religion,mission
1024,ask:president-in-offic:roberto:brought:actual:gain:work:new:irish:presid:mediat,roberto
1025,period:roberto:statement:denktash:awar:fate:miss:greek:cypriot:cyprus,roberto
1026,fundament:serious:incomplet:peac:mean:nowaday:part:feel:sens:belong:societi:children:abus:economi:brought:line:requir:environment:protect,aufgabe
1027,parliamentari:met:presid:castro:carlo:lage:incident,delegation
1028,actual:term:refer:defin:short:commiss:view:involv:side:high:level:polit:meet,mission
1029,european:union:help:countri:rid:scourg:make:contribut:advanc:democrat:awar,demokratiebewußtseins
