id,phrase,classes
1698,conclus:drawn:major:power:capabl:mobilis:huge:resourc:order:impos:hegemoni:world:prepar:slightest:effort:come:save:human:live,reste
1699,understand:futur:success:european:initi:employ:insur:tax:sector:depend:way:issu:resolv:word:issu:equal:import:employ:worker:societi,reste
1700,regard:question:short:commiss:council:awar:french:govern:confront:fuel:crisi:grip:franc:europ:took:number:measur:yesterday:drastic:alter:condit:competit:basi:fight:greenhous:effect:immedi:impact:europ,bouleversent
1701,latent:civil:war:complic:great:deal:result:develop:drug:traffick:colombia:countri:drug:produc:transport:world,reste
1702,furthermor:ascertain:person:investig:relev:commiss:servic:member:state:austria:belgium:denmark:finland:portug:sweden:spain:appli:communiti:legisl:franc:germani:greec:ireland:itali:netherland:luxembourg:infring:way,autres
1703,bank:obtain:form:secur:cover:risk,reste
1704,wish:highlight:today:commission:barnier:outermost:region:communiti:law:fulli:appli:essenti:rule:modul:adapt:order:stimul:imped:econom:social:cohes:european:citizen,reste
1705,coincid:afternoon:itali:countri:love:lectur:benefit:mediterranean:diet:export:success:world:sadden:speech:criticis:govern:rule:area,reste
1706,sure:unanim:longer:requir:council:possibl:redress:balanc:parliament,incombe
1707,pack:remark:rape:sexual:misdemeanour:european:soldier:peacekeep:mission:serb:troop:mention:posit:light:latrin:refuge:camp:demand:relat:asylum:immigr:polici:abort:adopt:statist:analys:differenti:sex:creation:ministri:women:affair:member:state,reste
1708,nation:govern:claim:constitut:legisl:europ:final:laid:hope:head:govern:think:truste:idea:european:unif,définitivement
1709,view:common:posit:decid:today:number:crucial:weak:disput:far:debat:term:principl,ailleurs
1710,common:posit:establish:qualifi:major:council:display:discern:keen:insight:specif:characterist:bank:sector:set:apart:term:insolv:procedur:general:compar:financi:sector:insur:busi:stock:share:industri,courtage
1711,presid:end:point:need:assist:commiss:work:complic:field:prioriti:given:creat:european:air:safeti:agenc:need:independ:regul:current:consid:issu:relat:period:aircrew,repos
1712,word:forward:propos:countri:mediterranean:digniti:opportun:develop:new:multi-facet:relationship:increas:complex:europ:relationship:fight:intern:credibl:tough:competit:industrialis:world,autres
1713,shortag:document:vari:sourc:attest:tragedi:affect:columbia:real:risk:conflict:worsen:danger:spread:region,origine
1714,understand:bullmann:say:growth:actual:take:laurel,reposer
1715,aspect:enter:effect:scheme,reste
1716,know:part:commission:respons:push:forward:ratif:communiti:convent:clear:member:state:make:sens:ratifi:convent:dispar:convent:way:appli:differ:member:state:communiti,reste
1717,europ:lag:world:threaten:miss:opportun,monde
1718,problem:contamin:africa:disastr:consequ,reste
1719,main:includ:port:inland:port:node:trans-european:network:nodal:point:trans-european:connect,autres
1720,welcom:paragraph:reserv:report:paragraph:agre:golden:rule:good:exampl:europ:follow,reste
1721,great:deal:work:ahead:equal:true:issu:rais:instruct:debat,autres
1722,commiss:recommend:draft:world:particular:difficult:patch,reste
1723,second:join:european:parliament:call:repeat:polit:commit:fund:european:union:budget:in-depth:polici:protect:right:children:european:union:world,reste
1724,clear:highlight:evid:fact:greek:situat:wors:countri:european:union,autres
1725,support:commiss:propos:hope:sector:reform:agricultur:polici:danish:presid:year,ensemble
1726,podestà:assur:develop:region:monitor:care:regard:human:right:respect:protect:minor,être
1727,despit:continu:effort:intern:communiti:terribl:realiti:afghanistan:unfortun:show:taliban:regim:remain:impervi:argument:pressur:abroad,reste
1728,point:view:medium-s:enterpris:especi:self-employ:driver:direct:limit:valu:averag:accurately-defin:maximum:work:time:minimum:break:period:provis:night:work:exampl:polit:exert:inadmiss:unnecessari:influenc:work:time:driver:respons,repos
1729,right:assum:command:polic:forc:sent:actual:final:analysi:council:commiss:polic:demonstr:peacekeep:militari:oper,incombe
1730,assur:parliament:month:fight:traffick:human:general:fight:traffick:women:children:key:prioriti,reste
1731,erect:fortress:europ:foreign:longer:welcom:slightest:notic:world,reste
1732,new:project:rail:cross:pyrene:overcom:natur:obstacl:separ:iberian:peninsula:contin,reste
1733,talk:first:partner:eurogroup:know:broad:guidelin:essenti:element:nation:econom:polici:eventu:affect,autres
1734,central:govern:level:best:block:communic:dissid:world,reste
1735,explain:develop:approach:attempt:fear:express:oper:involv,apaiser
1736,duti:relat:inhabit:world:term:solidar:prosper:secur,reste
1737,presid:list:speaker:follow:ppe-d:famili:intern:debat:cours:perfect:order,allez
1738,oostland:entitl:thrash:nation:level:elect,reste
1739,want:mind:way:measur:announc:european:parliament:absolut:vital,rassurer
1740,madam:presid:ladi:gentlemen:consid:guardian:western:cultur:world:lesson:democraci:proven:guardian:barbarian,leçon
1741,member:state:taken:order:parliament:serious:realis:day:collect:great:import:famili:extend:famili:social:network,repos
1742,member:state:lenient:polici:countri:chang:forc:drag:standard:their,reste
1743,year:european:union:world:standardis:prudenti:rule:essenti:financi:activ:form:supervis:practis:bank:insur:author,reste
1744,liabl:just:gossip:creat:feel:real:uncertainti:public:say:mistrust:institut,reste
1745,whilst:gave:support:report:refer:report:europ:parti:christian:democrat:european:democrat:abstain:morgan:report,autres
1746,export:asbesto:world:futur:lie,reste
1747,presid:commission:ladi:gentlemen:produc:million:hectolitr:alcohol:annual:million:hectolitr:agricultur:origin:union:product:known:synthet:alcohol,reste
1748,assur:hous:support:suggest:quit:opposit,pouvez
1749,council:invit:commiss:present:concret:measur:includ:relev:addit:financi:assist:aim:strengthen:pre-access:strategi:turkey:line:candid:countri,reste
1750,moment:believ:object:spanish:govern:make:propos:commiss:liberalis:intern:market:facilit:integr:region:distant:face:difficulti:intern:market,reste
1751,vote:report,reste
1752,commission:said:earlier:retrograd:step:danger:have:harm:effect:develop:region,reste
1753,intern:anti-terror:allianc:laid:spectr:taliban,taliban
1754,import:play:support:role:import:role:unit:state:china:japan:play:import:role:reconcili:korean:peninsula:encourag:north:korea:join:human:race,réintègre
1755,assur:hous:bureau:make:effort:rule:procedur:chang:ensur:debat:plenari:exact:said,ensemble
1756,ship:carri:trade:communiti:world,reste
1757,duti:duti:rememb:justif:exist:essenti:democrat:defend:human:right:chanc:stop:european:union:fortress:europ:close:world,autres
1758,start:radic:reform:improv:situat:mountain:region:less-favour:region:give:opportun:life:growth:communiti,reste
1759,last:control:globalis:usa:domin:world:polit:militari:term:industri:financi:group:care:control:usa:world:stock:exchang,reste
1760,highlight:biolog:period:obligatori:unlik:simpl:provis:previous:agreement:state:aim:prohibit:deep-sea:fish:foster:conserv:vulner:speci:promot:fish:sector:defend:sustain:fish:seneg,repos
1761,clear:mountain:differ:territori:differ:environment:biolog:term:natur:histori:social:condit,reste
1762,appli:daili:period:short:break,pause
1763,sensibl:near:ferri:spend:drive:time:time:allow:reach:ferri,repos
1764,basic:idea:provis:period:current:regul:adequ:provid:compli:monitor:effect,repos
1765,support:amend:clarifi:exist:ambigu:separ:period,repos
1766,solut:inflex:fact:permit:drive:great:distanc:base:apport:period:way:allow:spend:famili:friend,repos
1767,aim:simplifi:rule:govern:organis:drive:time:period:union:order:increas:road:safeti:improv:work:condit:cover:regul,repos
1768,get:lorri:courier:servic:drive:driven:self-employ:driver:outsid:compli:standard:hour:day:work:hour:day:hour:week:import:step:right:direct,repos
1769,francophon:connect:member:european:union:middl:east,reste
1770,need:support:trans-european:network:leav:member:state,autres
1771,intern:communiti:regard:govern:republ:cyprus:repres:cyprus:legitim:repres:intern:law,ensemble
1772,cover:iraq:middl:east,reste
1773,draft:resolut:provid:immun:make:decis:remain:money:unspent:balanc:oil-for-food:programm:fund:administ,reste
1774,current:context:increas:remuner:member:european:parliament:run:risk:caus:unfavour:reaction:legitimaci:differ:remuner:econom:polit:elit:popul:question,reste
1775,presid:concern:look:slight:differ:document:parliament,reste
1776,convent:take:differ:road:europ:nation:longer:foundat:union,repose
1777,unlik:decid:abstain:vote:report,contrairement
1778,word:report:construct:chose:vote:favour,reste
1779,direct:lead:consider:increas:number:control:verifi:complianc:drive:period,repos
1780,vast:major:trade:world:sea,reste
1781,say:erika:erika:packag:fulli:implement:measur:report:propos:futur:appli:year:secur:knowledg:thing:final:taken:turn:better,avoir
1782,hous:support:adopt:amend:vote:amend:precis:order:establish:definit:thinner:consist:legisl,reste
1783,water:better:cleaner:netherland:europ,reste
1784,come:island:island:ireland:doe:tunnel:connect:europ:land:bridg,reste
1785,stake:high:fact:question:forg:closer:link:european:univers:boost:competit:higher:educ:provis:make:attract:student:teacher:world,reste
1786,result:vote:address:belgian:docker:follow:request:laurel:reject:text:mean:problem:end,reposez
1787,countri:europ:want:referendum:constitut,reste
1788,hous:adopt:read:markov:direct:drive:hour:period:berlusconi:govern:did:think:necessari:council:agenda,repos
1789,listen:debat:hope:thank:work:rapporteur:mrs:sommer:co-rapporteur:turm:thank:work:council:adopt:read:insist:extrem:import:order:facilit:toll:system:road:futur,reste
1790,madam:presid:commission:ladi:gentlemen:unlik:iraq:occup:afghanistan:solid:legal:basi,repose
1791,countri:effect:abandon:feud:warlord:monopolis:revenu:dispens:arbitrari:justic:privat:prison:make:presid:karzai:time:unit:states-back:mayor:kabul,reste
1792,conceiv:construct:hous:million:citizen:forget:foundat:common:home,reposer
1793,evid:exist:fact:offenc:alleg:allow,suite
1794,let:cautious:preach:world,reste
1795,commiss:propos:replac:current:rule:simpl:scheme:speci:involv:nine-hour:maximum:travel:follow:minimum:hour:journey:continu,repos
1796,have:tri:appli:inapplic:centr:make:current:propos:just:extraordinari:view,repos
1797,new:devic:comfort:especi:longer:journey:possibl:period:turn:increas:hour,repos
1798,import:confus:attitud:repres:turkish:diplomat:intellectu:politician:turkey:class-divid:societi,reste
1799,scope:control:carri:industri:area:substanti:extend:exampl:week:drive:time:total:drive:time:success:week:week:time:offset:time,repos
1800,regard:talk:chapter:infrastructur:interconnect:iberian:peninsula:contin:franc:need:regul:adopt:applic:hope:facilit:trade,reste
1801,talk:complet:enlarg:immens:pleasur:have:new:state:repres:parliament:lead:forget:fulfil:commit:bulgaria:rumania:moral:duti:complet:work:establish:peac:carri:balkan:incorpor:state:european:famili,reste
1802,recent:statement:ukrainian:head:leonid:kuchma:kiev:current:give:prioriti:membership:wto:nato:access:european:union:serv:ell:mind,apaiser
1803,hope:listen:learn:recept,réceptifs
1804,gollnisch:assur,rassurez-vous
1805,appear:iraqi:want:prepar:rout:democraci:dismantl:terrorist:network:oper:countri:doubt:member:state:share:commit:support:iraqi:reconstruct:countri:secur:democrat:unifi:prosper:countri:peac:border:countri:want:re-establish:work:relat:neighbour:world,reste
1806,end:speech:appeal:moral:natur:concret:specif:measur:practic:lead:posit:result,reste
1807,stop:impos:stupid:obsess:european:parliament,reste
1808,countless:young:romanian:support:recent:month:jubil:fill:squar:street:bucharest:countri:regardless:polit:affili:pin:hope:chang:differ:new:better:futur,reste
1809,tell:member:state:plain:languag:normal:great:help,repos
1810,anim:slaughter:transport:hour:food:chang:air:accommod:order,repos
1811,hous:widow:seven:hospit:facil:built:happen:money:usd:million,reste
1812,presid:hous:self-congratulatori:euphoria:embrac:constitut:thank:ultim:decis:member:state,appartient
1813,honour:member:assur:commiss:involv:member:state:effort:avoid:trade:disrupt:new:member:state,assuré
1814,opinion:status:kosovo:futur,trouve
1815,relat:china:commiss:council:work:assumpt:countri:fast-grow:economi:countri:refus:releas:colonis:peopl:put:econom:growth:violat:human:right,reste
1816,understand:fundament:freedom:human:right:reject:death:penalti:child:labour:discrimin:kind:concept:mean:human:thing:know:border:border:countri:contin:sens:bear:respons:happen:world,reste
1817,world:respond:tsunami:disast:make:extrem:generous:donat:individu:government:institut:basi,reste
1818,lack:interconnect:baltic:state:european:union:concern,reste
1819,presid:ladi:gentlemen:imposs:achiev:object:laid:lisbon:strategi:unless:european:union:radic:chang:way:address:econom:social:problem:characteris:contemporari:societi:europ:world,reste
1820,consult:withdrawn:amend:matter:view:confus:caus:connect:council,sein
1821,greek:compet:construct:agenc:thessaloniki:counti:council:sudden:suspend:complet:centr:appar:reason:refus:pay:money:budget,reste
1822,ald:arriv:situat:uninterrupt:period:hour:obtain:think:council:right:think:interrupt:period:need:plus:hour,repos
1823,propos:hour:mean:increas:cost:consum:industri:alik:reduc:servic:case:servic,repos
1824,third:subsidiar:moment:leav:member:state:decid:stand-bi:on-cal:duti:paid:allow:extent,repos
1825,hope:behalf:futur:generat:spaniard:world:spanish:govern:forefront:combat:climat:chang:earth,reste
1826,certain:liberalis:increas:prescrib:entir:differ:condit:world:unfair:expect:european:farmer:compet:freeli,reste
1827,absolut:point:pay:lip:servic:democratis:world:practic:exact:opposit:accommod:wish:chines:regim:dictatori:day:crush:protest:tiananmen:squar,reste
1828,need:week:paus:reflect:reflect,repos
1829,feel:issu:internet:govern:mechan:financ:new:technolog:forefront:polit:debat:europ:world,reste
1830,took:relat:short:war:relat:world:restor:admit:respons:heinous:crime:commit:germani,reste
1831,let:doubt:respons:futur:countri:balkan,premier
1832,public:world:doubtless:react:way:make:quit:clear:think:hypocrisi,opinion
1833,victim:just:innoc:civilian:main:farmer:offspr:surviv:damag:psycholog:physic:mark:live,reste
1834,european:union:forc:say:world:free:market:fair:competit:order:competit:fair:common:rule:respect,reste
1835,presid:recent:tragic:aeroplan:crash:europ:world:victim:just:express:condol:imper:redefin:divid:line:need:liberalis:prevent:distort:competit:civil:aviat:sector:europ:press:legitim:demand:maximum:possibl:safeti:standard:maintain,reste
1836,secur:servic:open:target:young:ethnic-minor:men:societi:begin:view:fit:profil:suspicion,reste
1837,minimum:polici:ultim:power:decis:recognit:admiss:polit:refuge:member:state,discrétion
1838,worker:need:draw:necessari:polit:conclus:given:statist:quot:relev:report:chines:export:world:come:foreign:invest:china,reste
1839,commiss:continu:monitor:respect:right:ethnic:communiti:vojvodina:serbia:montenegro,reste
1840,initi:cooper:council:meet:member:state:commiss:take:view:meet:maintain:order:sever:polit:dialogu:uzbekistan:altogeth,ressort
1841,second:answer:challeng:globalis:increas:promot:social:dialogu:world,reste
1842,central:eastern:european:state:acced:european:union:west:germani:supplier:produc:dollar:banana:thought:suppli,reste
1843,simpli:compar:three-day:vote:period:countri:experi:year:athist:regim:elect:whatsoev:year:mock:elect,reste
1844,andersson:comment:shall:appear:minut:vote:list:assur:matter:clear,avoir
1845,oppress:continu:oppress:world:interven:issu:human:right,monde
1846,feel:commiss:preced:frattini:assur:parliament,être
1847,salafranca:assur:presid:bodi:parliament:pressur:cuban:author:ensur:permiss:grant,être
1848,presid:feel:good:friend:solana:pain:outlin:happen:month:year:imagin:year:month:easi,reste
1849,term:democraci:human:right:certain:wors:latin:america:use,reste
1850,basic:condit:enabl:postal:servic:use:futur:live:spars:popul:region:servic:price:level:compar:applic:countri,reste
1851,contain:readili:workabl:break:regul:hour:instead:hour:allow:driver:decid:sleep:have:parliament:decid:matter,pause
1852,establish:new:vehicl:fit:digit:tachograph:defin:regular:daili:period:uninterrupt:period:hour:altern:taken:period,repos
1853,mep:portugues:communist:parti:conjunct:repres:organis:motorway:urban:transport:worker:long:campaign:improv:labour:right:profession:driver:order:ensur:legal:work:hour:period:driver:adher:sacr:cow:competit:exploit:vorac:doe:undermin:right,repos
1854,close:point:energi:purpos:prudent:wood:wast:unsuit:recycl:process:use:raw:materi,reste
1855,longer:treati:part:feel:exil:world,reste
1856,huge:moral:question:reject:best,autres
1857,especi:grate:chairman:committe:agricultur:rural:develop:joseph:daul:committe:rapid:contribut:opinion:commiss:propos,autres
1858,hundr:thousand:tortur:kill:fled:home:resolut,autres
1859,rapporteur:said:year:state:good:intent:latin:america:experienc:complex:time:intern:relat:world,reste
1860,know:manag:convinc:mrs:roth-behrendt:point:fishmeal:good:rumin:food:hope:provid:colleagu:food:thought,reste
1861,import:continu:say:futur:clear:world:exampl:follow,reste
1862,european:union:exercis:influenc:direct:unit:state:complet:ignor:infring:kyoto:protocol:continu:destruct:affect:european:citizen:citizen:world,reste
1863,tariff:anymor:stand:way:growth:relationship:non-tariff:barrier:regulatori:barrier:differ:standard:licens,reste
1864,pilot:member:state:pressur:taken:result:new:framework:condit:establish:eu-op:respect:limit:work:turn:improv:passeng:safeti,repos
1865,new:rule:fli:time:period:mileston:term:air:safeti:guarante:mark:enhanc:safeti:passeng:crew,repos
1866,given:unfortun:said:unequivoc:unmik:fail:carri:duti:area:great:expect:kosovo:european:administr,reposent
1867,tri:provid:specif:answer:fear:spite:excess,dissiper
1868,ban:debat:talk:invas:label:invas:untru:unfound:know:illeg:immigr:come:sea:africa:come:land:air,reste
1869,born:report:conclus:state:high:qualifi:women:benefit:trade:liberalis:male:femal:popul:general:affluent:tend:exploit:subject:propaganda,reste
1870,admit:huge:difficulti:involv:benefit:gain:breath:fresh:air:use:wise:revit:europ:econom:social:cultur:cours:polit,ensemble
1871,aim:defin:principl:strategi:scientif:technic:cooper:european:union:world,reste
1872,propos:reform:employ:system:main:burden:member:state:union:use:lever,incombe
1873,propos:introduct:biolog:period:speci:particular:threat,repos
1874,know:serious:commiss:take:problem:unemploy:familiar:white:paper:know:initi:presid:santer:commiss:propos,reste
1875,financi:statement:doe:account:potenti:revenu:particip:non-memb:parti,fiche
1876,crucial:real:analysi:conduct:exact:insecur:lie:regard:threat:secur:world,environne
1877,think:did:imprint:union:ident:mind:world:ident:larg:recogniz:citizen,perceptible
1878,assur:matter:rais:honour:member:mind:council:rais:opportun,pouvez
1879,mean:appli:second:communiti:support:framework:great:hope:portug:begin:converg:europ:social:justic:countri:communiti:increas,convergence
1880,true:major:respons:assign:prodi:govern:reconstruct:event:report:mrs:iivari:wrong:month:wait:caus:union:take:refug:document:slovenia:know:intend:retain:forc:legisl:properti:manner:inconsist:rule:appli:european:union,reste
1881,industri:concern:financ:work:necessari:provis:ngos:carri:work,donnions
1882,consensus:opinion:difficult:achiev:polit:doe:mean:way:clear:risk:frustrat:mere:illustr:world:futil:effort,reste
1883,presid:climat:condit:autonom:region:madeira:compar:advantag:communiti:come:globalis:economi:vis-àvi:floricultur,floriculture
1884,believ:possibl:hold:membership:outsid:europ:reach:way:demonstr:open:invit:extend:europ,reste
1885,prime:respons:achiev:goal:member:state:conjunct:bodi:european:organis:compani:intern:organis,premier
1886,respons:govern:member:state,balle
1887,pay:million:pound:relax:therapi:best:relax:therapi:simpli:day:week,repos
1888,mere:add:point:sunday:day:employe:self-employ:famili,repos
1889,member:recal:court:annul:provis:minimum:week:period:worker:entitl:direct:shall:principl:includ:sunday,repos
1890,intend:submit:similar:guidelin:mid-term:review:object:area,reste
1891,effici:good:restaur,ailleurs
1892,told:question:multi-mod:link:spain:portug:europ:fact:ask:question:order:dispel:doubt,reste
1893,happen:communiti:budget:come:matter:look:popul:policy-rel:expenditur:contain:lomé:convent:latin:america:mediterranean:asia:assur:ecu:million:exceed,être
1894,propos:share:view:schulz:abandon:distinct:human:right:europ:human:right:world,reste
1895,restrict:vehicl:right:free:movement:oper:europ,ailleurs
1896,request:coincid:wish:econom:oper:express:visit,ailleurs
1897,number:countri:includ:franc:ahead:essenti:lower:standard:impos:establish:succeed:gain:consum:confid,avance
1898,impos:rule:crossfronti:transport:drive:period:rememb:eastern:europ,repos
1899,tell:timet,suite
1900,lot:said:text:exampl:russia:unilater:statement:ask:money,unilatérale
1901,question:good:unit:state:good,également
1902,new:regul:vehicl:use:transport:period:anim:involv:insuffici,repos
1903,fact:area:need:distinguish:regard:reloc:take:union:take:world,reste
1904,danish:social:democrat:today:vote:parti:european:socialist:favour:resolut:luxembourg:presid,instar
1905,jodi:william:spoke:ottawa:talk:superpow:refer:general:public:civil:societi:superpow:work:million:europ:world:brought:pressur:bear:brought:result:congratul,reste
1906,doubt:monetari:polici:interact:econom:polici:condit:interact:fiscal:polici:budgetari:polici:tax:polici:non-monetari:govern:economi,reste
1907,run:say:vote,poursuivrai
1908,presid:chamber:today:point:import:matter:individu:concern:explain:hous:vote:way,reste
1909,better:train:driver:road:safeti:educ:school:inform:campaign:enforc:traffic:regul:relat:drive:time:profession:driver:chanc:get:caught:indispens:reduct:achiev,repos
1910,european:parliament:underscor:support:polit:choic:enlarg:european:union:incorpor:countri:eastern:europ:guarante:growth:stabil:europ:world,monde
1911,leader:capabl:commit:crime:human:genocid:aggress:violat:use:weapon:war:crime:massacr:oppress:face:possibl:cut:intern:communiti:knew:punish:act:conflict:import:suffer:avoid,reste
1912,train:import:particular:main:particip:profess:enabl:play:role:world,reste
1913,want:turn:viola:report:excel,restant
1914,believ:set:parliament:mind:point,calmer
1915,european:parliament:commiss:ask:establish:perman:mechan:monitor:report:human:right:situat:chiapa:mexico:incorpor:ngos:involv:defenc:human:right:offer:increas:direct:european:support,reste
1916,hope:britain:come:long:way:past:year:relat:european:union,reste
1917,believ:import:ensur:agreement:sign,autres
1918,resolut:agre:commiss:need:provid:mobil:worker:engag:work:sea:guarante:adequ:maximum:number:hour:work:annual:extend:direct:provis:week:paid:annual:leav:health:assess:night:worker,repos
1919,say:mrs:flem:entir:propos:pollut:strategi:subsequ:propos:sulphur:petrol:taken:direct:account:spread:standard:new:member:state:communiti:definit:inspir:new:member:state,reste
1920,believ:confus:exercis:access:european:union:switch:euro,reste
1921,want:speak:mrs:mosiek-urbahn:explain:reason:unfortun:unabl:agre:amend,reste
1922,fact:malta:stronger:argument:entri:close:affin:exist:island:economi:european:union,affinité
1923,say:clear:colleagu:trittin:fischer:say,autres
1924,commend:resolut:hous:hope:hous:return:greater:wisdom:thought:occasion:new:idea:stage:mandat,reste
1925,regard:rehder:report:agre:previous:speaker:kind:word:said:number:point:actual:financi:report,autres
1926,put:mind,rassure
1927,develop:synthet:drug:extrem:problem:european:communiti:world,reste
1928,think:propos:meet:need:clariti:open:propos:report:mix:member:choos:common:salari:present:similar:arrang:relat:member:pension,ailleurs
1929,ask:answer:given:commiss:keep:serious:taken:mind:futur,tranquilliser
1930,transfer:happen:way:benefit:macao:popul:china:gain:exist:macao:democrat:prosper:societi:gateway:world,reste
1931,ultraperipher:region:face:problem:fulfil:strict:criterion,plus
1932,conclus:drawn:clear:compar:european:union:contribut:unit:state:world,reste
1933,deal:intergovernment:level:communiti:thing:quit:correct:said:examin:futur,reste
1934,labour:govern:perpetr:evil:busi:stop:brought:justic,traquera
1935,virtual:sector:deal:side:coin:safeti:personnel:question:say:employ:look:safeti:safeti:societi:sector:damag:caus:societi,reste
1936,sentenc:read:follow:minimum:period:refer:subparagraph:shall:principl:includ:sunday,repos
1937,solut:adopt:assur:commiss:continu:look:parliament:key:interlocutor:formal:role:communiti:institut:wealth:experi:field:deep:person:commit:exemplifi:member,assurés
1938,hope:carri:effici:manner:rush:main:concern:rapid:provid:european:union:new:reform:commiss:play:true:polit:role,suite
1939,just:veneer:negoti:debat:actual:talk:simpli:time:death:prophesi,reste
1940,month:seen:establish:euro:deserv:foreign:polici:match:expect:world:rais:new:monetari:union,reste
1941,green:liber:fret:newspap:articl:tomorrow:compel:accept:council:text,autres
1942,know:motto:type:negoti:establish:establish:negoti,reste
1943,europ:defend:principl:famili:farm:allow:world:import:area:food:doe:meet:standard,reste
1944,good:opportun:world:outsid:europ:possibl:europ:futur,reste
1945,presid:speaker:assur:intend:talk:exclus:mistak:belgium,rassurer
1946,final:point:respons:appli:convent:member:state:area:strict:bound:appli:principl:subsidiar,appartient
1947,prepar:framework:awar:facilit:competit:just:framework:social:awar:protect:social:equilibrium:social:europ:ensur:stabil:develop,paix
1948,think:sea:fishermen:achiev:better:protect:work:regul:daili:week:basi:propos:council:have:fix:limit:hour:refer:period:month,repos
1949,madam:presid:trust:presenc:morn:begin:effect:construct:dialogu:result:benefit:citizen:union:world,reste
1950,thank:debat:far:leav:worthi:diplomat:follow:like:particip,suite
1951,countri:transpos:nation:legisl:discuss:stage,autres
1952,fully-fledg:europ:compet:world:fulli:rediscov:root:highlight:common:cultur:heritag:enhanc:restor:digniti:cultur:linguist:island:well-known,reste
1953,commiss:awar:construct:harbour:know:warehous:infrastructur:mention:honour:member,autres
1954,face:propos:confus:ambit:realiti:wish:emphasis:establish:european:committe:stock:exchang:oper:certain:number:prioriti:speak:left:presid:explan:vote:tomorrow:say:want:say:draftsperson:committe:opinion:speaker:second:report:realli:imposs:say:minut,confondent
1955,appeal:green:withdraw:point:fail:recommend:vote:ensur:consist:decis,reste
1956,madam:presid:wish:request:split:vote:term:four-fifth,reste
1957,key:question:want:citizen:enjoy:good:night:day:second:just,tranquillité
1958,intern:market:realiti:fundament:freedom:enshrin:treati:rome:object:achiev:whilst:past:creation:intern:market:end:lead:econom:develop:new:challeng:arisen:market:forc:compet:world:globalis:economi,reste
1959,effect:appropri:in-between:oper:particular:train:period:consider:fact:career:exclus:elder:fall:victim:scalpel,reposer
1960,preliminari:propos:current:develop:deploy:observ:deploy:week:june:observ:elector:campaign:augment:observ:vote:count,reste
1961,repli:write,autres
1962,remind:area:countri:spent:year:relat:isol:communiti:tri:draw:attent:situat:indonesia:success:pressur:measur:intern:reaction:east:timor,isolé
1963,want:parliament:fulli:inform:plan:absolut:have:extrem:import:breakthrough:import:technic:help:possibl:ensur:result:china:region:world:hope,reste
1964,accept:amend:amend:amend:amend:consid:misrepres:report,reste
1965,assur:chairman:great:deal:respect:procedur:fellow:member:matter,reste
1966,certain:want:british:believ:want:citizen:europ,reste
1967,rapporteur:call:parliament:approv:suppos:social:polici:commiss:propos:council:word:approv:total:vacuum:singl:practic:measur:like:improv:situat:worker,reste
1968,budgetari:author:success:trigger:reform:address:public:financi:manag:concern:continu:reinforc:effort:ensur:reform:succeed,rail
1969,highlight:factor:lead:support:propos,reste
1970,final:respons:continu:member:state,doivent-ils
1971,laurel:healthi:econom:situat:mask:defici:problem:caus:extern:factor:lack:ambit:consid:budget:risk:caus:develop:economi:economi,masquent
1972,third:comput:instal:home:link:internet:possibl:sick:elder:talk:famili:children:friend:live:world:speak:unfortun:guest:home,repos
1973,ban:europ:told:present:product:buy,ailleurs
1974,year:type:commiss:month:old:commiss:number:problem:know:month:commiss:whatsoev:take:manag:decis:year:new:commiss:implement:reform,reste
1975,want:point:ensur:work:hard:cedefop:assur:risk:move:thessaloniki:just:recent:move:berlin:thessaloniki,cedefop
1976,forget:prime:respons:educ:student:scholar,relève
1977,presid:european:union:make:legisl:clear:show:world:conflict:concern:environ:econom:matter:unavoid:settl:consid:legisl,reste
1978,import:set:hous:order:address:issu:leadership:start:tell:world,reste
1979,advis:govern:member:state:good:look:report:contain:seri:tip:manag:crisi,ailleurs
1980,thursday:june:german:provinci:high:court:court:appeal:upheld:appeal:brought:privat:german:home:elder:self-suffici:member:associ:privat:european:home:known:echo:rule:german:law:grant:fund:aid:public:home:privat:home:elder:disabl:illeg,repos
1981,great:help:set:mind,rassurerait
1982,council:commiss:statement:genoa:conclus:postpon:afternoon:dealt:agenda:remain:unchang,reste
1983,remind:member:council:mrs:weiler:said:happen:europ:world:extrem:concern:given:social:advanc:achiev:individu:countri:globalis:european:union:construct:enlarg:union:circumst:lead:revers:social:advanc,monde
1984,possibl:behalf:tradit:accept:women:serious:irrevers:mutil:live,restant
1985,second:just:said:clear:serv:integr:iberian:peninsula:european:union:just:rhine-rhon:project:paris-stuttgart-linz-vienna:later:budapest:rail:project:serv:integr:east:current:european:union,reste
1986,help:intern:communiti:specif:european:union:timor:turn:independ:marvel:fine:exampl:world,brillant
1987,furthermor:huge:scope:gain:busi:world:european:supplier:equip:system:industri:seiz:opportun,reste
1988,insur:mediat:bank:differ:mediat:need:regul,autres
1989,stage:have:common:provis:unless:way:monitor:make:sure:evolv:rang:servic:involv:thing:just:stand,reste
1990,commiss:work:believ:excel,reste
1991,half:way:five-year:period:set:amsterdam:summit:creat:european:area:freedom:secur:justic:serious:schedul:exampl:formul:common:immigr:asylum:polici,reste
1992,complet:agre,reste
1993,baro:ludford:reassur:mind,soulage
1994,hope:monterrey:unless:outcom:determin:american:posit:domin:confer:case:doha,monterrey
